//ShopTab,ITEMType,Slot
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_08_LA_A,21
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_08_SA_A,9
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_09_AA_A,28
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_09_BA_A,16
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_09_CA_A,4
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_09_FA_A,34
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_09_LA_A,22
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_09_SA_A,10
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_10_AA_A,29
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_10_BA_A,17
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_10_CA_A,5
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_10_FA_A,35
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_10_LA_A,23
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_10_SA_A,11
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_05_AA_A,24
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_05_BA_A,12
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_05_CA_A,0
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_05_FA_A,30
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_05_LA_A,18
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_05_SA_A,6
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_06_AA_A,25
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_06_BA_A,13
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_06_CA_A,1
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_06_FA_A,31
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_06_LA_A,19
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_06_SA_A,7
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_07_AA_A,26
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_07_BA_A,14
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_07_CA_A,2
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_07_FA_A,32
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_07_LA_A,20
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_07_SA_A,8
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_08_AA_A,27
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_08_BA_A,15
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_08_CA_A,3
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_08_FA_A,33
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_08_LA_A,21
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_08_SA_A,9
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_09_AA_A,28
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_09_BA_A,16
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_09_CA_A,4
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_09_FA_A,34
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_09_LA_A,22
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_09_SA_A,10
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_10_AA_A,29
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_10_BA_A,17
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_10_CA_A,5
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_10_FA_A,35
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_10_LA_A,23
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_10_SA_A,11
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_05_AA_A,24
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_05_BA_A,12
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_05_CA_A,0
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_05_FA_A,30
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_05_LA_A,18
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_05_SA_A,6
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_06_AA_A,25
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_06_BA_A,13
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_06_CA_A,1
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_06_FA_A,31
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_06_LA_A,19
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_06_SA_A,7
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_07_AA_A,26
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_07_BA_A,14
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_07_CA_A,2
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_07_FA_A,32
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_07_LA_A,20
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_07_SA_A,8
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_08_AA_A,27
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_08_BA_A,15
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_08_CA_A,3
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_08_FA_A,33
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_08_LA_A,21
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_08_SA_A,9
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_09_AA_A,28
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_09_BA_A,16
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_09_CA_A,4
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_09_FA_A,34
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_09_LA_A,22
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_09_SA_A,10
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_10_AA_A,29
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_10_BA_A,17
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_10_CA_A,5
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_10_FA_A,35
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_10_LA_A,23
STORE_KT_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_10_SA_A,11
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_05_AA_A,24
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_05_BA_A,12
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_05_CA_A,0
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_05_FA_A,30
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_05_LA_A,18
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_05_SA_A,6
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_06_AA_A,25
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_06_BA_A,13
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_06_CA_A,1
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_06_FA_A,31
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_06_LA_A,19
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_06_SA_A,7
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_07_AA_A,26
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_07_BA_A,14
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_07_CA_A,2
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_07_FA_A,32
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_07_LA_A,20
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_07_SA_A,8
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_08_AA_A,27
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_08_BA_A,15
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_08_CA_A,3
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_08_FA_A,33
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_08_LA_A,21
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_08_SA_A,9
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_09_AA_A,28
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_09_BA_A,16
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_09_CA_A,4
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_09_FA_A,34
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_09_LA_A,22
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_09_SA_A,10
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_10_AA_A,29
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_10_BA_A,17
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_10_CA_A,5
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_10_FA_A,35
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_10_LA_A,23
STORE_KT_ARMOR_TAB1,ITEM_CH_M_HEAVY_10_SA_A,11
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_05_AA_A,24
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_05_BA_A,12
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_05_CA_A,0
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_05_FA_A,30
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_05_LA_A,18
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_05_SA_A,6
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_06_AA_A,25
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_06_BA_A,13
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_06_CA_A,1
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_06_FA_A,31
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_06_LA_A,19
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_06_SA_A,7
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_07_AA_A,26
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_07_BA_A,14
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_07_CA_A,2
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_07_FA_A,32
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_07_LA_A,20
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_07_SA_A,8
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_08_AA_A,27
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_08_BA_A,15
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_08_CA_A,3
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_08_FA_A,33
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_08_LA_A,21
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_08_SA_A,9
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_09_AA_A,28
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_09_BA_A,16
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_09_CA_A,4
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_09_FA_A,34
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_09_LA_A,22
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_09_SA_A,10
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_10_AA_A,29
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_10_BA_A,17
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_10_CA_A,5
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_10_FA_A,35
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_10_LA_A,23
STORE_KT_ARMOR_TAB2,ITEM_CH_M_LIGHT_10_SA_A,11
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_05_AA_A,24
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_05_BA_A,12
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_05_CA_A,0
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_05_FA_A,30
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_05_LA_A,18
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_05_SA_A,6
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_06_AA_A,25
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_06_BA_A,13
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_06_CA_A,1
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_06_FA_A,31
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_06_LA_A,19
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_06_SA_A,7
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_07_AA_A,26
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_07_BA_A,14
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_07_CA_A,2
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_07_FA_A,32
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_07_LA_A,20
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_07_SA_A,8
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_08_AA_A,27
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_08_BA_A,15
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_08_CA_A,3
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_08_FA_A,33
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_08_LA_A,21
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_08_SA_A,9
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_09_AA_A,28
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_09_BA_A,16
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_09_CA_A,4
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_09_FA_A,34
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_09_LA_A,22
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_09_SA_A,10
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_10_AA_A,29
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_10_BA_A,17
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_10_CA_A,5
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_10_FA_A,35
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_10_LA_A,23
STORE_KT_ARMOR_TAB3,ITEM_CH_M_CLOTHES_10_SA_A,11
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_05_AA_A,24
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_05_BA_A,12
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_05_CA_A,0
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_05_FA_A,30
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_05_LA_A,18
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_05_SA_A,6
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_06_AA_A,25
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_06_BA_A,13
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_06_CA_A,1
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_06_FA_A,31
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_06_LA_A,19
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_06_SA_A,7
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_07_AA_A,26
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_07_BA_A,14
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_07_CA_A,2
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_07_FA_A,32
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_07_LA_A,20
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_07_SA_A,8
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_08_AA_A,27
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_08_BA_A,15
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_08_CA_A,3
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_08_FA_A,33
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_08_LA_A,21
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_08_SA_A,9
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_09_AA_A,28
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_09_BA_A,16
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_09_CA_A,4
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_09_FA_A,34
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_09_LA_A,22
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_09_SA_A,10
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_10_AA_A,29
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_10_BA_A,17
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_10_CA_A,5
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_10_FA_A,35
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_10_LA_A,23
STORE_KT_ARMOR_TAB4,ITEM_CH_W_HEAVY_10_SA_A,11
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_05_AA_A,24
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_05_BA_A,12
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_05_CA_A,0
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_05_FA_A,30
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_05_LA_A,18
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_05_SA_A,6
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_06_AA_A,25
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_06_BA_A,13
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_06_CA_A,1
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_06_FA_A,31
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_06_LA_A,19
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_06_SA_A,7
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_07_AA_A,26
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_07_BA_A,14
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_07_CA_A,2
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_07_FA_A,32
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_07_LA_A,20
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_07_SA_A,8
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_08_AA_A,27
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_08_BA_A,15
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_08_CA_A,3
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_08_FA_A,33
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_08_LA_A,21
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_08_SA_A,9
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_09_AA_A,28
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_09_BA_A,16
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_09_CA_A,4
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_09_FA_A,34
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_09_LA_A,22
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_09_SA_A,10
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_10_AA_A,29
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_10_BA_A,17
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_10_CA_A,5
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_10_FA_A,35
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_10_LA_A,23
STORE_KT_ARMOR_TAB5,ITEM_CH_W_LIGHT_10_SA_A,11
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_05_AA_A,24
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_05_BA_A,12
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_05_CA_A,0
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_05_FA_A,30
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_05_LA_A,18
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_05_SA_A,6
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_06_AA_A,25
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_06_BA_A,13
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_06_CA_A,1
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_06_FA_A,31
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_06_LA_A,19
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_06_SA_A,7
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_07_AA_A,26
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_07_BA_A,14
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_07_CA_A,2
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_07_FA_A,32
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_07_LA_A,20
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_07_SA_A,8
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_08_AA_A,27
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_08_BA_A,15
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_08_CA_A,3
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_08_FA_A,33
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_08_LA_A,21
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_08_SA_A,9
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_09_AA_A,28
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_09_BA_A,16
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_09_CA_A,4
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_09_FA_A,34
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_09_LA_A,22
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_09_SA_A,10
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_10_AA_A,29
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_10_BA_A,17
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_10_CA_A,5
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_10_FA_A,35
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_10_LA_A,23
STORE_KT_ARMOR_TAB6,ITEM_CH_W_CLOTHES_10_SA_A,11
STORE_KT_GUILD_TAB1,ITEM_ETC_GUILD_CREST_DELETE,1
STORE_KT_GUILD_TAB1,ITEM_ETC_GUILD_CREST_USER,0
STORE_KT_GUILD_TAB1,ITEM_ETC_UNION_CREST_DELETE,3
STORE_KT_GUILD_TAB1,ITEM_ETC_UNION_CREST_USER,2
STORE_KT_GUILD_TAB3,ITEM_ETC_GUILD_RECALL,0
STORE_KT_HONOR_TAB1,ITEM_CH_BLADE_08_A_RARE_HONOR,0
STORE_KT_HONOR_TAB1,ITEM_CH_BLADE_08_B_RARE_HONOR,1
STORE_KT_HONOR_TAB1,ITEM_CH_BLADE_08_C_RARE_HONOR,2
STORE_KT_HONOR_TAB1,ITEM_CH_BLADE_09_A_RARE_HONOR,3
STORE_KT_HONOR_TAB1,ITEM_CH_BLADE_09_B_RARE_HONOR,4
STORE_KT_HONOR_TAB1,ITEM_CH_BLADE_09_C_RARE_HONOR,5
STORE_KT_HONOR_TAB1,ITEM_CH_BOW_08_A_RARE_HONOR,6
STORE_KT_HONOR_TAB1,ITEM_CH_BOW_08_B_RARE_HONOR,7
STORE_KT_HONOR_TAB1,ITEM_CH_BOW_08_C_RARE_HONOR,8
