//ID,Type,Name,CastTime,Cooldown,MP
B9010000,SKILL_CH_SWORD_CHAIN_D_4S_08,Ascension Chain,834,0,0
BA010000,SKILL_CH_SWORD_CHAIN_D_4S_09,Ascension Chain,834,0,0
BB010000,SKILL_CH_SWORD_CHAIN_E_1S_02,Heaven Chain,210,8000,618
BC010000,SKILL_CH_SWORD_CHAIN_E_1S_03,Heaven Chain,210,8000,665
BD010000,SKILL_CH_SWORD_CHAIN_E_1S_04,Heaven Chain,210,8000,714
BE010000,SKILL_CH_SWORD_CHAIN_E_1S_05,Heaven Chain,210,8000,766
BF010000,SKILL_CH_SWORD_CHAIN_E_1S_06,Heaven Chain,210,8000,821
C0010000,SKILL_CH_SWORD_CHAIN_E_1S_07,Heaven Chain,210,8000,879
C1010000,SKILL_CH_SWORD_CHAIN_E_1S_08,Heaven Chain,210,8000,941
C2010000,SKILL_CH_SWORD_CHAIN_E_1S_09,Heaven Chain,210,8000,1006
C3010000,SKILL_CH_SWORD_CHAIN_E_1S_10,Heaven Chain,210,8000,1075
C4010000,SKILL_CH_SWORD_CHAIN_E_1S_11,Heaven Chain,210,8000,1380
C5010000,SKILL_CH_SWORD_CHAIN_E_1S_12,Heaven Chain,210,8000,1467
C6010000,SKILL_CH_SWORD_CHAIN_E_1S_13,Heaven Chain,210,8000,1560
C7010000,SKILL_CH_SWORD_CHAIN_E_1S_14,Heaven Chain,210,8000,1658
C8010000,SKILL_CH_SWORD_CHAIN_E_1S_15,Heaven Chain,210,8000,1760
C9010000,SKILL_CH_SWORD_CHAIN_E_1S_16,Heaven Chain,210,8000,1869
CA010000,SKILL_CH_SWORD_CHAIN_E_1S_17,Heaven Chain,210,8000,1983
CB010000,SKILL_CH_SWORD_CHAIN_E_1S_18,Heaven Chain,210,8000,2104
CC010000,SKILL_CH_SWORD_CHAIN_E_1S_19,Heaven Chain,210,8000,2231
CD010000,SKILL_CH_SWORD_CHAIN_E_1S_20,Heaven Chain,210,8000,2365
CE010000,SKILL_CH_SWORD_CHAIN_E_1S_21,Heaven Chain,210,8000,2506
CF010000,SKILL_CH_SWORD_CHAIN_E_1S_22,Heaven Chain,210,8000,2655
D0010000,SKILL_CH_SWORD_CHAIN_E_2S_02,Heaven Chain,717,0,0
D1010000,SKILL_CH_SWORD_CHAIN_E_2S_03,Heaven Chain,717,0,0
D2010000,SKILL_CH_SWORD_CHAIN_E_2S_04,Heaven Chain,717,0,0
D3010000,SKILL_CH_SWORD_CHAIN_E_2S_05,Heaven Chain,717,0,0
D4010000,SKILL_CH_SWORD_CHAIN_E_2S_06,Heaven Chain,717,0,0
D5010000,SKILL_CH_SWORD_CHAIN_E_2S_07,Heaven Chain,717,0,0
D6010000,SKILL_CH_SWORD_CHAIN_E_2S_08,Heaven Chain,717,0,0
D7010000,SKILL_CH_SWORD_CHAIN_E_2S_09,Heaven Chain,717,0,0
D8010000,SKILL_CH_SWORD_CHAIN_E_2S_10,Heaven Chain,717,0,0
D9010000,SKILL_CH_SWORD_CHAIN_E_2S_11,Heaven Chain,717,0,0
DA010000,SKILL_CH_SWORD_CHAIN_E_2S_12,Heaven Chain,717,0,0
DB010000,SKILL_CH_SWORD_CHAIN_E_2S_13,Heaven Chain,717,0,0
DC010000,SKILL_CH_SWORD_CHAIN_E_2S_14,Heaven Chain,717,0,0
DD010000,SKILL_CH_SWORD_CHAIN_E_2S_15,Heaven Chain,717,0,0
DE010000,SKILL_CH_SWORD_CHAIN_E_2S_16,Heaven Chain,717,0,0
DF010000,SKILL_CH_SWORD_CHAIN_E_2S_17,Heaven Chain,717,0,0
E0010000,SKILL_CH_SWORD_CHAIN_E_2S_18,Heaven Chain,717,0,0
E1010000,SKILL_CH_SWORD_CHAIN_E_2S_19,Heaven Chain,717,0,0
E2010000,SKILL_CH_SWORD_CHAIN_E_2S_20,Heaven Chain,717,0,0
E3010000,SKILL_CH_SWORD_CHAIN_E_2S_21,Heaven Chain,717,0,0
E4010000,SKILL_CH_SWORD_CHAIN_E_2S_22,Heaven Chain,717,0,0
E5010000,SKILL_CH_SWORD_CHAIN_E_3S_02,Heaven Chain,456,0,0
E6010000,SKILL_CH_SWORD_CHAIN_E_3S_03,Heaven Chain,456,0,0
E7010000,SKILL_CH_SWORD_CHAIN_E_3S_04,Heaven Chain,456,0,0
E8010000,SKILL_CH_SWORD_CHAIN_E_3S_05,Heaven Chain,456,0,0
E9010000,SKILL_CH_SWORD_CHAIN_E_3S_06,Heaven Chain,456,0,0
EA010000,SKILL_CH_SWORD_CHAIN_E_3S_07,Heaven Chain,456,0,0
EB010000,SKILL_CH_SWORD_CHAIN_E_3S_08,Heaven Chain,456,0,0
EC010000,SKILL_CH_SWORD_CHAIN_E_3S_09,Heaven Chain,456,0,0
ED010000,SKILL_CH_SWORD_CHAIN_E_3S_10,Heaven Chain,456,0,0
EE010000,SKILL_CH_SWORD_CHAIN_E_3S_11,Heaven Chain,456,0,0
EF010000,SKILL_CH_SWORD_CHAIN_E_3S_12,Heaven Chain,456,0,0
F0010000,SKILL_CH_SWORD_CHAIN_E_3S_13,Heaven Chain,456,0,0
F1010000,SKILL_CH_SWORD_CHAIN_E_3S_14,Heaven Chain,456,0,0
F2010000,SKILL_CH_SWORD_CHAIN_E_3S_15,Heaven Chain,456,0,0
F3010000,SKILL_CH_SWORD_CHAIN_E_3S_16,Heaven Chain,456,0,0
F4010000,SKILL_CH_SWORD_CHAIN_E_3S_17,Heaven Chain,456,0,0
F5010000,SKILL_CH_SWORD_CHAIN_E_3S_18,Heaven Chain,456,0,0
F6010000,SKILL_CH_SWORD_CHAIN_E_3S_19,Heaven Chain,456,0,0
F7010000,SKILL_CH_SWORD_CHAIN_E_3S_20,Heaven Chain,456,0,0
F8010000,SKILL_CH_SWORD_CHAIN_E_3S_21,Heaven Chain,456,0,0
F9010000,SKILL_CH_SWORD_CHAIN_E_3S_22,Heaven Chain,456,0,0
FA010000,SKILL_CH_SWORD_CHAIN_E_4S_02,Heaven Chain,375,0,0
FB010000,SKILL_CH_SWORD_CHAIN_E_4S_03,Heaven Chain,375,0,0
FC010000,SKILL_CH_SWORD_CHAIN_E_4S_04,Heaven Chain,375,0,0
FD010000,SKILL_CH_SWORD_CHAIN_E_4S_05,Heaven Chain,375,0,0
FE010000,SKILL_CH_SWORD_CHAIN_E_4S_06,Heaven Chain,375,0,0
FF010000,SKILL_CH_SWORD_CHAIN_E_4S_07,Heaven Chain,375,0,0
00020000,SKILL_CH_SWORD_CHAIN_E_4S_08,Heaven Chain,375,0,0
01020000,SKILL_CH_SWORD_CHAIN_E_4S_09,Heaven Chain,375,0,0
02020000,SKILL_CH_SWORD_CHAIN_E_4S_10,Heaven Chain,375,0,0
03020000,SKILL_CH_SWORD_CHAIN_E_4S_11,Heaven Chain,375,0,0
04020000,SKILL_CH_SWORD_CHAIN_E_4S_12,Heaven Chain,375,0,0
05020000,SKILL_CH_SWORD_CHAIN_E_4S_13,Heaven Chain,375,0,0
06020000,SKILL_CH_SWORD_CHAIN_E_4S_14,Heaven Chain,375,0,0
07020000,SKILL_CH_SWORD_CHAIN_E_4S_15,Heaven Chain,375,0,0
08020000,SKILL_CH_SWORD_CHAIN_E_4S_16,Heaven Chain,375,0,0
09020000,SKILL_CH_SWORD_CHAIN_E_4S_17,Heaven Chain,375,0,0
0A020000,SKILL_CH_SWORD_CHAIN_E_4S_18,Heaven Chain,375,0,0
0B020000,SKILL_CH_SWORD_CHAIN_E_4S_19,Heaven Chain,375,0,0
0C020000,SKILL_CH_SWORD_CHAIN_E_4S_20,Heaven Chain,375,0,0
0D020000,SKILL_CH_SWORD_CHAIN_E_4S_21,Heaven Chain,375,0,0
0E020000,SKILL_CH_SWORD_CHAIN_E_4S_22,Heaven Chain,375,0,0
0F020000,SKILL_CH_SWORD_CHAIN_E_5S_02,Heaven Chain,1624,0,0
10020000,SKILL_CH_SWORD_CHAIN_E_5S_03,Heaven Chain,1624,0,0
11020000,SKILL_CH_SWORD_CHAIN_E_5S_04,Heaven Chain,1624,0,0
12020000,SKILL_CH_SWORD_CHAIN_E_5S_05,Heaven Chain,1624,0,0
13020000,SKILL_CH_SWORD_CHAIN_E_5S_06,Heaven Chain,1624,0,0
14020000,SKILL_CH_SWORD_CHAIN_E_5S_07,Heaven Chain,1624,0,0
15020000,SKILL_CH_SWORD_CHAIN_E_5S_08,Heaven Chain,1624,0,0
16020000,SKILL_CH_SWORD_CHAIN_E_5S_09,Heaven Chain,1624,0,0
17020000,SKILL_CH_SWORD_CHAIN_E_5S_10,Heaven Chain,1624,0,0
18020000,SKILL_CH_SWORD_CHAIN_E_5S_11,Heaven Chain,1624,0,0
19020000,SKILL_CH_SWORD_CHAIN_E_5S_12,Heaven Chain,1624,0,0
1A020000,SKILL_CH_SWORD_CHAIN_E_5S_13,Heaven Chain,1624,0,0
1B020000,SKILL_CH_SWORD_CHAIN_E_5S_14,Heaven Chain,1624,0,0
1C020000,SKILL_CH_SWORD_CHAIN_E_5S_15,Heaven Chain,1624,0,0
1D020000,SKILL_CH_SWORD_CHAIN_E_5S_16,Heaven Chain,1624,0,0
1E020000,SKILL_CH_SWORD_CHAIN_E_5S_17,Heaven Chain,1624,0,0
1F020000,SKILL_CH_SWORD_CHAIN_E_5S_18,Heaven Chain,1624,0,0
20020000,SKILL_CH_SWORD_CHAIN_E_5S_19,Heaven Chain,1624,0,0
21020000,SKILL_CH_SWORD_CHAIN_E_5S_20,Heaven Chain,1624,0,0
22020000,SKILL_CH_SWORD_CHAIN_E_5S_21,Heaven Chain,1624,0,0
23020000,SKILL_CH_SWORD_CHAIN_E_5S_22,Heaven Chain,1624,0,0
24020000,SKILL_CH_SWORD_SHIELD_A_02,Castle Shield,0,60000,32
25020000,SKILL_CH_SWORD_SHIELD_A_03,Castle Shield,0,60000,39
26020000,SKILL_CH_SWORD_SHIELD_A_04,Castle Shield,0,60000,46
27020000,SKILL_CH_SWORD_SHIELD_A_05,Castle Shield,0,60000,55
28020000,SKILL_CH_SWORD_SHIELD_A_06,Castle Shield,0,60000,64
29020000,SKILL_CH_SWORD_SHIELD_A_07,Castle Shield,0,60000,75
2A020000,SKILL_CH_SWORD_SHIELD_A_08,Castle Shield,0,60000,86
2B020000,SKILL_CH_SWORD_SHIELD_A_09,Castle Shield,0,60000,99
2C020000,SKILL_CH_SWORD_SHIELD_A_10,Castle Shield,0,60000,112
2D020000,SKILL_CH_SWORD_SHIELD_A_11,Castle Shield,0,60000,127
2E020000,SKILL_CH_SWORD_SHIELD_A_12,Castle Shield,0,60000,144
2F020000,SKILL_CH_SWORD_SHIELD_B_02,Mountain Shield,0,60000,103
30020000,SKILL_CH_SWORD_SHIELD_B_03,Mountain Shield,0,60000,117
31020000,SKILL_CH_SWORD_SHIELD_B_04,Mountain Shield,0,60000,132
32020000,SKILL_CH_SWORD_SHIELD_B_05,Mountain Shield,0,60000,149
33020000,SKILL_CH_SWORD_SHIELD_B_06,Mountain Shield,0,60000,168
34020000,SKILL_CH_SWORD_SHIELD_B_07,Mountain Shield,0,60000,188
35020000,SKILL_CH_SWORD_SHIELD_B_08,Mountain Shield,0,60000,210
36020000,SKILL_CH_SWORD_SHIELD_B_09,Mountain Shield,0,60000,234
37020000,SKILL_CH_SWORD_SHIELD_B_10,Mountain Shield,0,60000,260
38020000,SKILL_CH_SWORD_SHIELD_B_11,Mountain Shield,0,60000,289
39020000,SKILL_CH_SWORD_SHIELD_B_12,Mountain Shield,0,60000,320
3A020000,SKILL_CH_SWORD_SHIELD_C_02,Ironwall Shield,0,60000,242
3B020000,SKILL_CH_SWORD_SHIELD_C_03,Ironwall Shield,0,60000,269
3C020000,SKILL_CH_SWORD_SHIELD_C_04,Ironwall Shield,0,60000,299
3D020000,SKILL_CH_SWORD_SHIELD_C_05,Ironwall Shield,0,60000,331
3E020000,SKILL_CH_SWORD_SHIELD_C_06,Ironwall Shield,0,60000,365
3F020000,SKILL_CH_SWORD_SHIELD_C_07,Ironwall Shield,0,60000,403
40020000,SKILL_CH_SWORD_SHIELD_C_08,Ironwall Shield,0,60000,444
41020000,SKILL_CH_SWORD_SHIELD_C_09,Ironwall Shield,0,60000,488
42020000,SKILL_CH_SWORD_SHIELD_C_10,Ironwall Shield,0,60000,536
43020000,SKILL_CH_SWORD_SHIELD_C_11,Ironwall Shield,0,60000,589
44020000,SKILL_CH_SWORD_SHIELD_C_12,Ironwall Shield,0,60000,645
45020000,SKILL_CH_SWORD_GEOMGI_A_02,Soul Cut Blade,792,4000,39
46020000,SKILL_CH_SWORD_GEOMGI_A_03,Soul Cut Blade,792,4000,44
47020000,SKILL_CH_SWORD_GEOMGI_A_04,Soul Cut Blade,792,4000,49
48020000,SKILL_CH_SWORD_GEOMGI_A_05,Soul Cut Blade,792,4000,55
49020000,SKILL_CH_SWORD_GEOMGI_A_06,Soul Cut Blade,792,4000,61
4A020000,SKILL_CH_SWORD_GEOMGI_A_07,Soul Cut Blade,792,4000,68
4B020000,SKILL_CH_SWORD_GEOMGI_A_08,Soul Cut Blade,792,4000,75
4C020000,SKILL_CH_SWORD_GEOMGI_A_09,Soul Cut Blade,792,4000,82
4D020000,SKILL_CH_SWORD_GEOMGI_B_02,Evil Cut Blade,905,4000,138
4E020000,SKILL_CH_SWORD_GEOMGI_B_03,Evil Cut Blade,905,4000,150
4F020000,SKILL_CH_SWORD_GEOMGI_B_04,Evil Cut Blade,905,4000,163
50020000,SKILL_CH_SWORD_GEOMGI_B_05,Evil Cut Blade,905,4000,176
51020000,SKILL_CH_SWORD_GEOMGI_B_06,Evil Cut Blade,905,4000,190
52020000,SKILL_CH_SWORD_GEOMGI_B_07,Evil Cut Blade,905,4000,205
53020000,SKILL_CH_SWORD_GEOMGI_B_08,Evil Cut Blade,905,4000,222
54020000,SKILL_CH_SWORD_GEOMGI_B_09,Evil Cut Blade,905,4000,239
55020000,SKILL_CH_SWORD_GEOMGI_C_02,Devil Cut Blade,741,4000,491
56020000,SKILL_CH_SWORD_GEOMGI_C_03,Devil Cut Blade,741,4000,526
57020000,SKILL_CH_SWORD_GEOMGI_C_04,Devil Cut Blade,741,4000,564
58020000,SKILL_CH_SWORD_GEOMGI_C_05,Devil Cut Blade,741,4000,603
59020000,SKILL_CH_SWORD_GEOMGI_C_06,Devil Cut Blade,741,4000,644
5A020000,SKILL_CH_SWORD_GEOMGI_C_07,Devil Cut Blade,741,4000,698
5B020000,SKILL_CH_SWORD_GEOMGI_C_08,Devil Cut Blade,741,4000,742
5C020000,SKILL_CH_SWORD_GEOMGI_C_09,Devil Cut Blade,741,4000,789
5D020000,SKILL_CH_SWORD_KNOCKDOWN_A_02,Blood Blade Force,1107,4000,88
5E020000,SKILL_CH_SWORD_KNOCKDOWN_A_03,Blood Blade Force,1107,4000,98
5F020000,SKILL_CH_SWORD_KNOCKDOWN_A_04,Blood Blade Force,1107,4000,109
60020000,SKILL_CH_SWORD_KNOCKDOWN_A_05,Blood Blade Force,1107,4000,120
61020000,SKILL_CH_SWORD_KNOCKDOWN_A_06,Blood Blade Force,1107,4000,133
62020000,SKILL_CH_SWORD_KNOCKDOWN_A_07,Blood Blade Force,1107,4000,146
63020000,SKILL_CH_SWORD_KNOCKDOWN_A_08,Blood Blade Force,1107,4000,160
64020000,SKILL_CH_SWORD_KNOCKDOWN_A_09,Blood Blade Force,1107,4000,174
65020000,SKILL_CH_SWORD_KNOCKDOWN_A_10,Blood Blade Force,1107,4000,190
66020000,SKILL_CH_SWORD_KNOCKDOWN_A_11,Blood Blade Force,1107,4000,207
67020000,SKILL_CH_SWORD_KNOCKDOWN_A_12,Blood Blade Force,1107,4000,224
68020000,SKILL_CH_SWORD_KNOCKDOWN_A_13,Blood Blade Force,1107,4000,243
69020000,SKILL_CH_SWORD_KNOCKDOWN_A_14,Blood Blade Force,1107,4000,263
6A020000,SKILL_CH_SWORD_KNOCKDOWN_A_15,Blood Blade Force,1107,4000,284
6B020000,SKILL_CH_SWORD_KNOCKDOWN_A_16,Blood Blade Force,1107,4000,307
6C020000,SKILL_CH_SWORD_KNOCKDOWN_A_17,Blood Blade Force,1107,4000,330
6D020000,SKILL_CH_SWORD_KNOCKDOWN_A_18,Blood Blade Force,1107,4000,356
6E020000,SKILL_CH_SWORD_KNOCKDOWN_B_02,Soul Blade Force,1290,4000,330
6F020000,SKILL_CH_SWORD_KNOCKDOWN_B_03,Soul Blade Force,1290,4000,357
70020000,SKILL_CH_SWORD_KNOCKDOWN_B_04,Soul Blade Force,1290,4000,385
71020000,SKILL_CH_SWORD_KNOCKDOWN_B_05,Soul Blade Force,1290,4000,416
72020000,SKILL_CH_SWORD_KNOCKDOWN_B_06,Soul Blade Force,1290,4000,448
73020000,SKILL_CH_SWORD_KNOCKDOWN_B_07,Soul Blade Force,1290,4000,482
74020000,SKILL_CH_SWORD_KNOCKDOWN_B_08,Soul Blade Force,1290,4000,518
75020000,SKILL_CH_SWORD_KNOCKDOWN_B_09,Soul Blade Force,1290,4000,557
76020000,SKILL_CH_SWORD_KNOCKDOWN_B_10,Soul Blade Force,1290,4000,597
77020000,SKILL_CH_SWORD_KNOCKDOWN_B_11,Soul Blade Force,1290,4000,640
78020000,SKILL_CH_SWORD_KNOCKDOWN_B_12,Soul Blade Force,1290,4000,686
79020000,SKILL_CH_SWORD_KNOCKDOWN_B_13,Soul Blade Force,1290,4000,734
7A020000,SKILL_CH_SWORD_KNOCKDOWN_B_14,Soul Blade Force,1290,4000,785
7B020000,SKILL_CH_SWORD_KNOCKDOWN_B_15,Soul Blade Force,1290,4000,839
7C020000,SKILL_CH_SWORD_KNOCKDOWN_B_16,Soul Blade Force,1290,4000,950
7D020000,SKILL_CH_SWORD_KNOCKDOWN_B_17,Soul Blade Force,1290,4000,1011
7E020000,SKILL_CH_SWORD_KNOCKDOWN_B_18,Soul Blade Force,1290,4000,1074
7F020000,SKILL_CH_SWORD_DOWNATTACK_A_02,Flower Bloom Blade,802,4000,78
80020000,SKILL_CH_SWORD_DOWNATTACK_A_03,Flower Bloom Blade,802,4000,87
81020000,SKILL_CH_SWORD_DOWNATTACK_A_04,Flower Bloom Blade,802,4000,97
82020000,SKILL_CH_SWORD_DOWNATTACK_A_05,Flower Bloom Blade,802,4000,107
83020000,SKILL_CH_SWORD_DOWNATTACK_A_06,Flower Bloom Blade,802,4000,118
84020000,SKILL_CH_SWORD_DOWNATTACK_A_07,Flower Bloom Blade,802,4000,129
85020000,SKILL_CH_SWORD_DOWNATTACK_A_08,Flower Bloom Blade,802,4000,141
86020000,SKILL_CH_SWORD_DOWNATTACK_A_09,Flower Bloom Blade,802,4000,154
87020000,SKILL_CH_SWORD_DOWNATTACK_A_10,Flower Bloom Blade,802,4000,168
88020000,SKILL_CH_SWORD_DOWNATTACK_B_02,Flower Bud Blade,899,4000,342
89020000,SKILL_CH_SWORD_DOWNATTACK_B_03,Flower Bud Blade,899,4000,369
8A020000,SKILL_CH_SWORD_DOWNATTACK_B_04,Flower Bud Blade,899,4000,398
8B020000,SKILL_CH_SWORD_DOWNATTACK_B_05,Flower Bud Blade,899,4000,428
8C020000,SKILL_CH_SWORD_DOWNATTACK_B_06,Flower Bud Blade,899,4000,461
8D020000,SKILL_CH_SWORD_DOWNATTACK_B_07,Flower Bud Blade,899,4000,495
8E020000,SKILL_CH_SWORD_DOWNATTACK_B_08,Flower Bud Blade,899,4000,531
8F020000,SKILL_CH_SWORD_DOWNATTACK_B_09,Flower Bud Blade,899,4000,569
90020000,SKILL_CH_SWORD_SPECIAL_A_02,Snake Sword Dance,1106,8000,188
91020000,SKILL_CH_SWORD_SPECIAL_A_03,Snake Sword Dance,1106,8000,205
92020000,SKILL_CH_SWORD_SPECIAL_A_04,Snake Sword Dance,1106,8000,224
93020000,SKILL_CH_SWORD_SPECIAL_A_05,Snake Sword Dance,1106,8000,243
94020000,SKILL_CH_SWORD_SPECIAL_A_06,Snake Sword Dance,1106,8000,265
95020000,SKILL_CH_SWORD_SPECIAL_A_07,Snake Sword Dance,1106,8000,287
96020000,SKILL_CH_SWORD_SPECIAL_A_08,Snake Sword Dance,1106,8000,311
97020000,SKILL_CH_SWORD_SPECIAL_A_09,Snake Sword Dance,1106,8000,336
98020000,SKILL_CH_SWORD_SPECIAL_A_10,Snake Sword Dance,1106,8000,363
99020000,SKILL_CH_SWORD_SPECIAL_A_11,Snake Sword Dance,1106,8000,391
9A020000,SKILL_CH_SWORD_SPECIAL_A_12,Snake Sword Dance,1106,8000,421
9B020000,SKILL_CH_SWORD_SPECIAL_A_13,Snake Sword Dance,1106,8000,453
9C020000,SKILL_CH_SWORD_SPECIAL_A_14,Snake Sword Dance,1106,8000,487
9D020000,SKILL_CH_SWORD_SPECIAL_A_15,Snake Sword Dance,1106,8000,523
9E020000,SKILL_CH_SWORD_SPECIAL_A_16,Snake Sword Dance,1106,8000,561
9F020000,SKILL_CH_SWORD_SPECIAL_A_17,Snake Sword Dance,1106,8000,602
A0020000,SKILL_CH_SWORD_SPECIAL_A_18,Snake Sword Dance,1106,8000,644
A1020000,SKILL_CH_SWORD_SPECIAL_B_02,Petal Sword Dance,1106,8000,480
A2020000,SKILL_CH_SWORD_SPECIAL_B_03,Petal Sword Dance,1106,8000,516
A3020000,SKILL_CH_SWORD_SPECIAL_B_04,Petal Sword Dance,1106,8000,553
A4020000,SKILL_CH_SWORD_SPECIAL_B_05,Petal Sword Dance,1106,8000,593
A5020000,SKILL_CH_SWORD_SPECIAL_B_06,Petal Sword Dance,1106,8000,634
A6020000,SKILL_CH_SWORD_SPECIAL_B_07,Petal Sword Dance,1106,8000,679
A7020000,SKILL_CH_SWORD_SPECIAL_B_08,Petal Sword Dance,1106,8000,725
A8020000,SKILL_CH_SWORD_SPECIAL_B_09,Petal Sword Dance,1106,8000,847
A9020000,SKILL_CH_SWORD_SPECIAL_B_10,Petal Sword Dance,1106,8000,901
AA020000,SKILL_CH_SWORD_SPECIAL_B_11,Petal Sword Dance,1106,8000,958
AB020000,SKILL_CH_SWORD_SPECIAL_B_12,Petal Sword Dance,1106,8000,1018
AC020000,SKILL_CH_SWORD_SPECIAL_B_13,Petal Sword Dance,1106,8000,1081
AD020000,SKILL_CH_SWORD_SPECIAL_B_14,Petal Sword Dance,1106,8000,1148
AE020000,SKILL_CH_SWORD_SPECIAL_B_15,Petal Sword Dance,1106,8000,1218
AF020000,SKILL_CH_SWORD_SPECIAL_B_16,Petal Sword Dance,1106,8000,1293
B0020000,SKILL_CH_SWORD_SPECIAL_B_17,Petal Sword Dance,1106,8000,1371
B1020000,SKILL_CH_SWORD_SPECIAL_B_18,Petal Sword Dance,1106,8000,1454
B2020000,SKILL_CH_SWORD_PASSIVE_A_02,Shield Protection,0,0,0
B3020000,SKILL_CH_SWORD_PASSIVE_A_03,Shield Protection,0,0,0
B4020000,SKILL_CH_SWORD_PASSIVE_A_04,Shield Protection,0,0,0
B5020000,SKILL_CH_SWORD_PASSIVE_A_05,Shield Protection,0,0,0
B6020000,SKILL_CH_SWORD_PASSIVE_A_06,Shield Protection,0,0,0
B7020000,SKILL_CH_SWORD_PASSIVE_A_07,Shield Protection,0,0,0
B8020000,SKILL_CH_SWORD_PASSIVE_A_08,Shield Protection,0,0,0
B9020000,SKILL_CH_SWORD_PASSIVE_A_09,Shield Protection,0,0,0
BA020000,SKILL_CH_SWORD_PASSIVE_A_10,Shield Protection,0,0,0
BB020000,SKILL_CH_SWORD_PASSIVE_A_11,Shield Protection,0,0,0
BC020000,SKILL_CH_SWORD_PASSIVE_A_12,Shield Protection,0,0,0
BD020000,SKILL_CH_SPEAR_PIERCE_A_02,Wolf Bite Spear,1032,4000,36
BE020000,SKILL_CH_SPEAR_PIERCE_A_03,Wolf Bite Spear,1032,4000,42
BF020000,SKILL_CH_SPEAR_PIERCE_A_04,Wolf Bite Spear,1032,4000,49
C0020000,SKILL_CH_SPEAR_PIERCE_A_05,Wolf Bite Spear,1032,4000,57
C1020000,SKILL_CH_SPEAR_PIERCE_A_06,Wolf Bite Spear,1032,4000,65
C2020000,SKILL_CH_SPEAR_PIERCE_A_07,Wolf Bite Spear,1032,4000,74
C3020000,SKILL_CH_SPEAR_PIERCE_A_08,Wolf Bite Spear,1032,4000,84
C4020000,SKILL_CH_SPEAR_PIERCE_A_09,Wolf Bite Spear,1032,4000,94
C5020000,SKILL_CH_SPEAR_PIERCE_B_02,Waning Moon Spear,1237,4000,157
C6020000,SKILL_CH_SPEAR_PIERCE_B_03,Waning Moon Spear,1237,4000,172
C7020000,SKILL_CH_SPEAR_PIERCE_B_04,Waning Moon Spear,1237,4000,189
C8020000,SKILL_CH_SPEAR_PIERCE_B_05,Waning Moon Spear,1237,4000,206
C9020000,SKILL_CH_SPEAR_PIERCE_B_06,Waning Moon Spear,1237,4000,225
CA020000,SKILL_CH_SPEAR_PIERCE_B_07,Waning Moon Spear,1237,4000,244
CB020000,SKILL_CH_SPEAR_PIERCE_B_08,Waning Moon Spear,1237,4000,265
CC020000,SKILL_CH_SPEAR_PIERCE_B_09,Waning Moon Spear,1237,4000,287
CD020000,SKILL_CH_SPEAR_PIERCE_C_02,Yuhon Spear,1304,4000,469
CE020000,SKILL_CH_SPEAR_PIERCE_C_03,Yuhon Spear,1304,4000,504
CF020000,SKILL_CH_SPEAR_PIERCE_C_04,Yuhon Spear,1304,4000,542
D0020000,SKILL_CH_SPEAR_PIERCE_C_05,Yuhon Spear,1304,4000,582
D1020000,SKILL_CH_SPEAR_PIERCE_C_06,Yuhon Spear,1304,4000,625
D2020000,SKILL_CH_SPEAR_PIERCE_C_07,Yuhon Spear,1304,4000,670
D3020000,SKILL_CH_SPEAR_PIERCE_C_08,Yuhon Spear,1304,4000,717
D4020000,SKILL_CH_SPEAR_PIERCE_C_09,Yuhon Spear,1304,4000,768
D5020000,SKILL_CH_SPEAR_SPIN_A_02,Bloody Fan Storm,0,60000,25
D6020000,SKILL_CH_SPEAR_SPIN_A_03,Bloody Fan Storm,0,60000,32
D7020000,SKILL_CH_SPEAR_SPIN_A_04,Bloody Fan Storm,0,60000,39
D8020000,SKILL_CH_SPEAR_SPIN_A_05,Bloody Fan Storm,0,60000,46
D9020000,SKILL_CH_SPEAR_SPIN_A_06,Bloody Fan Storm,0,60000,55
DA020000,SKILL_CH_SPEAR_SPIN_A_07,Bloody Fan Storm,0,60000,64
DB020000,SKILL_CH_SPEAR_SPIN_A_08,Bloody Fan Storm,0,60000,75
DC020000,SKILL_CH_SPEAR_SPIN_A_09,Bloody Fan Storm,0,60000,86
DD020000,SKILL_CH_SPEAR_SPIN_A_10,Bloody Fan Storm,0,60000,99
DE020000,SKILL_CH_SPEAR_SPIN_A_11,Bloody Fan Storm,0,60000,112
DF020000,SKILL_CH_SPEAR_SPIN_A_12,Bloody Fan Storm,0,60000,127
E0020000,SKILL_CH_SPEAR_SPIN_B_02,Bloody Wolf Storm,0,60000,90
E1020000,SKILL_CH_SPEAR_SPIN_B_03,Bloody Wolf Storm,0,60000,103
E2020000,SKILL_CH_SPEAR_SPIN_B_04,Bloody Wolf Storm,0,60000,117
E3020000,SKILL_CH_SPEAR_SPIN_B_05,Bloody Wolf Storm,0,60000,132
E4020000,SKILL_CH_SPEAR_SPIN_B_06,Bloody Wolf Storm,0,60000,149
E5020000,SKILL_CH_SPEAR_SPIN_B_07,Bloody Wolf Storm,0,60000,168
E6020000,SKILL_CH_SPEAR_SPIN_B_08,Bloody Wolf Storm,0,60000,188
E7020000,SKILL_CH_SPEAR_SPIN_B_09,Bloody Wolf Storm,0,60000,210
E8020000,SKILL_CH_SPEAR_SPIN_B_10,Bloody Wolf Storm,0,60000,234
E9020000,SKILL_CH_SPEAR_SPIN_B_11,Bloody Wolf Storm,0,60000,260
