//ID,Type,Name,Level,Hp,TypeID1,TypeID2,TypeID3,TypeID4
26090000,MOB_THIEF_NPC_0121,Thief,13,364,1,2,1,2
27090000,MOB_THIEF_NPC_0122,Thief,13,411,1,2,1,2
28090000,MOB_THIEF_NPC_0123,Thief,13,411,1,2,1,2
29090000,MOB_THIEF_NPC_0124,Thief,13,364,1,2,1,2
2A090000,MOB_THIEF_NPC_0125,Thief,13,411,1,2,1,2
2B090000,MOB_THIEF_NPC_0126,Thief,13,411,1,2,1,2
2C090000,MOB_THIEF_NPC_0127,Thief,13,364,1,2,1,2
2D090000,MOB_THIEF_NPC_0128,Thief,13,411,1,2,1,2
2E090000,MOB_THIEF_NPC_0129,Thief,13,411,1,2,1,2
2F090000,MOB_THIEF_NPC_0130,Thief,13,364,1,2,1,2
30090000,MOB_THIEF_NPC_0131,Thief,14,549,1,2,1,2
31090000,MOB_THIEF_NPC_0132,Thief,14,549,1,2,1,2
32090000,MOB_THIEF_NPC_0133,Thief,14,470,1,2,1,2
33090000,MOB_THIEF_NPC_0134,Thief,14,549,1,2,1,2
34090000,MOB_THIEF_NPC_0135,Thief,14,549,1,2,1,2
35090000,MOB_THIEF_NPC_0136,Thief,14,470,1,2,1,2
36090000,MOB_THIEF_NPC_0137,Thief,14,549,1,2,1,2
37090000,MOB_THIEF_NPC_0138,Thief,14,549,1,2,1,2
38090000,MOB_THIEF_NPC_0139,Thief,14,470,1,2,1,2
39090000,MOB_THIEF_NPC_0140,Thief,14,549,1,2,1,2
3A090000,MOB_THIEF_NPC_0141,Thief,15,607,1,2,1,2
3B090000,MOB_THIEF_NPC_0142,Thief,15,514,1,2,1,2
3C090000,MOB_THIEF_NPC_0143,Thief,15,607,1,2,1,2
3D090000,MOB_THIEF_NPC_0144,Thief,15,607,1,2,1,2
3E090000,MOB_THIEF_NPC_0145,Thief,15,514,1,2,1,2
3F090000,MOB_THIEF_NPC_0146,Thief,15,607,1,2,1,2
40090000,MOB_THIEF_NPC_0147,Thief,15,607,1,2,1,2
41090000,MOB_THIEF_NPC_0148,Thief,15,514,1,2,1,2
42090000,MOB_THIEF_NPC_0149,Thief,15,607,1,2,1,2
43090000,MOB_THIEF_NPC_0150,Thief,15,607,1,2,1,2
44090000,MOB_THIEF_NPC_0151,Thief,16,628,1,2,1,2
45090000,MOB_THIEF_NPC_0152,Thief,16,755,1,2,1,2
46090000,MOB_THIEF_NPC_0153,Thief,16,755,1,2,1,2
47090000,MOB_THIEF_NPC_0154,Thief,16,628,1,2,1,2
48090000,MOB_THIEF_NPC_0155,Thief,16,755,1,2,1,2
49090000,MOB_THIEF_NPC_0156,Thief,16,755,1,2,1,2
4A090000,MOB_THIEF_NPC_0157,Thief,16,628,1,2,1,2
4B090000,MOB_THIEF_NPC_0158,Thief,16,755,1,2,1,2
4C090000,MOB_THIEF_NPC_0159,Thief,16,755,1,2,1,2
4D090000,MOB_THIEF_NPC_0160,Thief,16,628,1,2,1,2
4E090000,MOB_THIEF_NPC_0161,Thief,17,820,1,2,1,2
4F090000,MOB_THIEF_NPC_0162,Thief,17,820,1,2,1,2
50090000,MOB_THIEF_NPC_0163,Thief,17,678,1,2,1,2
51090000,MOB_THIEF_NPC_0164,Thief,17,820,1,2,1,2
52090000,MOB_THIEF_NPC_0165,Thief,17,820,1,2,1,2
53090000,MOB_THIEF_NPC_0166,Thief,17,678,1,2,1,2
54090000,MOB_THIEF_NPC_0167,Thief,17,820,1,2,1,2
55090000,MOB_THIEF_NPC_0168,Thief,17,820,1,2,1,2
56090000,MOB_THIEF_NPC_0169,Thief,17,678,1,2,1,2
57090000,MOB_THIEF_NPC_0170,Thief,17,820,1,2,1,2
58090000,MOB_THIEF_NPC_0171,Thief,18,888,1,2,1,2
59090000,MOB_THIEF_NPC_0172,Thief,18,730,1,2,1,2
5A090000,MOB_THIEF_NPC_0173,Thief,18,888,1,2,1,2
5B090000,MOB_THIEF_NPC_0174,Thief,18,888,1,2,1,2
5C090000,MOB_THIEF_NPC_0175,Thief,18,730,1,2,1,2
5D090000,MOB_THIEF_NPC_0176,Thief,18,888,1,2,1,2
5E090000,MOB_THIEF_NPC_0177,Thief,18,888,1,2,1,2
5F090000,MOB_THIEF_NPC_0178,Thief,18,730,1,2,1,2
60090000,MOB_THIEF_NPC_0179,Thief,18,888,1,2,1,2
61090000,MOB_THIEF_NPC_0180,Thief,18,888,1,2,1,2
62090000,MOB_THIEF_NPC_0181,Thief,19,784,1,2,1,2
63090000,MOB_THIEF_NPC_0182,Thief,19,958,1,2,1,2
64090000,MOB_THIEF_NPC_0183,Thief,19,958,1,2,1,2
65090000,MOB_THIEF_NPC_0184,Thief,19,784,1,2,1,2
66090000,MOB_THIEF_NPC_0185,Thief,19,958,1,2,1,2
67090000,MOB_THIEF_NPC_0186,Thief,19,958,1,2,1,2
68090000,MOB_THIEF_NPC_0187,Thief,19,784,1,2,1,2
69090000,MOB_THIEF_NPC_0188,Thief,19,958,1,2,1,2
6A090000,MOB_THIEF_NPC_0189,Thief,19,958,1,2,1,2
6B090000,MOB_THIEF_NPC_0190,Thief,19,784,1,2,1,2
6C090000,MOB_THIEF_NPC_0191,Thief,20,1031,1,2,1,2
6D090000,MOB_THIEF_NPC_0192,Thief,20,1031,1,2,1,2
6E090000,MOB_THIEF_NPC_0193,Thief,20,840,1,2,1,2
6F090000,MOB_THIEF_NPC_0194,Thief,20,1031,1,2,1,2
70090000,MOB_THIEF_NPC_0195,Thief,20,1031,1,2,1,2
71090000,MOB_THIEF_NPC_0196,Thief,20,840,1,2,1,2
72090000,MOB_THIEF_NPC_0197,Thief,20,1031,1,2,1,2
73090000,MOB_THIEF_NPC_0198,Thief,20,1031,1,2,1,2
74090000,MOB_THIEF_NPC_0199,Thief,20,840,1,2,1,2
75090000,MOB_THIEF_NPC_0200,Thief,20,1031,1,2,1,2
76090000,MOB_THIEF_NPC_0201,Thief,21,1106,1,2,1,2
77090000,MOB_THIEF_NPC_0202,Thief,21,898,1,2,1,2
78090000,MOB_THIEF_NPC_0203,Thief,21,1106,1,2,1,2
79090000,MOB_THIEF_NPC_0204,Thief,21,1106,1,2,1,2
7A090000,MOB_THIEF_NPC_0205,Thief,21,898,1,2,1,2
7B090000,MOB_THIEF_NPC_0206,Thief,21,1106,1,2,1,2
7C090000,MOB_THIEF_NPC_0207,Thief,21,1106,1,2,1,2
7D090000,MOB_THIEF_NPC_0208,Thief,21,898,1,2,1,2
7E090000,MOB_THIEF_NPC_0209,Thief,21,1106,1,2,1,2
7F090000,MOB_THIEF_NPC_0210,Thief,21,1002,1,2,1,2
80090000,MOB_THIEF_NPC_0211,Thief,22,957,1,2,1,2
81090000,MOB_THIEF_NPC_0212,Thief,22,1184,1,2,1,2
82090000,MOB_THIEF_NPC_0213,Thief,22,1184,1,2,1,2
83090000,MOB_THIEF_NPC_0214,Thief,22,957,1,2,1,2
84090000,MOB_THIEF_NPC_0215,Thief,22,1071,1,2,1,2
85090000,MOB_THIEF_NPC_0216,Thief,22,1184,1,2,1,2
86090000,MOB_THIEF_NPC_0217,Thief,22,957,1,2,1,2
87090000,MOB_THIEF_NPC_0218,Thief,22,1184,1,2,1,2
88090000,MOB_THIEF_NPC_0219,Thief,22,1184,1,2,1,2
89090000,MOB_THIEF_NPC_0220,Thief,22,957,1,2,1,2
8A090000,MOB_THIEF_NPC_0221,Thief,23,1264,1,2,1,2
8B090000,MOB_THIEF_NPC_0222,Thief,23,1264,1,2,1,2
8C090000,MOB_THIEF_NPC_0223,Thief,23,1019,1,2,1,2
8D090000,MOB_THIEF_NPC_0224,Thief,23,1264,1,2,1,2
8E090000,MOB_THIEF_NPC_0225,Thief,23,1142,1,2,1,2
8F090000,MOB_THIEF_NPC_0226,Thief,23,1019,1,2,1,2
90090000,MOB_THIEF_NPC_0227,Thief,23,1264,1,2,1,2
91090000,MOB_THIEF_NPC_0228,Thief,23,1264,1,2,1,2
92090000,MOB_THIEF_NPC_0229,Thief,23,1019,1,2,1,2
93090000,MOB_THIEF_NPC_0230,Thief,23,1142,1,2,1,2
94090000,MOB_THIEF_NPC_0231,Thief,24,1347,1,2,1,2
95090000,MOB_THIEF_NPC_0232,Thief,24,1083,1,2,1,2
96090000,MOB_THIEF_NPC_0233,Thief,24,1347,1,2,1,2
97090000,MOB_THIEF_NPC_0234,Thief,24,1347,1,2,1,2
98090000,MOB_THIEF_NPC_0235,Thief,24,1083,1,2,1,2
99090000,MOB_THIEF_NPC_0236,Thief,24,1347,1,2,1,2
9A090000,MOB_THIEF_NPC_0237,Thief,24,1347,1,2,1,2
9B090000,MOB_THIEF_NPC_0238,Thief,24,1083,1,2,1,2
9C090000,MOB_THIEF_NPC_0239,Thief,24,1347,1,2,1,2
9D090000,MOB_THIEF_NPC_0240,Thief,24,1215,1,2,1,2
9E090000,MOB_THIEF_NPC_0241,Thief,25,1149,1,2,1,2
9F090000,MOB_THIEF_NPC_0242,Thief,25,1433,1,2,1,2
A0090000,MOB_THIEF_NPC_0243,Thief,25,1433,1,2,1,2
A1090000,MOB_THIEF_NPC_0244,Thief,25,1149,1,2,1,2
A2090000,MOB_THIEF_NPC_0245,Thief,25,1291,1,2,1,2
A3090000,MOB_THIEF_NPC_0246,Thief,25,1433,1,2,1,2
A4090000,MOB_THIEF_NPC_0247,Thief,25,1149,1,2,1,2
A5090000,MOB_THIEF_NPC_0248,Thief,25,1433,1,2,1,2
A6090000,MOB_THIEF_NPC_0249,Thief,25,1433,1,2,1,2
A7090000,MOB_THIEF_NPC_0250,Thief,25,1149,1,2,1,2
A8090000,MOB_THIEF_NPC_0251,Thief,26,1522,1,2,1,2
A9090000,MOB_THIEF_NPC_0252,Thief,26,1522,1,2,1,2
AA090000,MOB_THIEF_NPC_0253,Thief,26,1217,1,2,1,2
AB090000,MOB_THIEF_NPC_0254,Thief,26,1522,1,2,1,2
AC090000,MOB_THIEF_NPC_0255,Thief,26,1370,1,2,1,2
AD090000,MOB_THIEF_NPC_0256,Thief,26,1217,1,2,1,2
AE090000,MOB_THIEF_NPC_0257,Thief,26,1522,1,2,1,2
AF090000,MOB_THIEF_NPC_0258,Thief,26,1522,1,2,1,2
B0090000,MOB_THIEF_NPC_0259,Thief,26,1217,1,2,1,2
B1090000,MOB_THIEF_NPC_0260,Thief,26,1370,1,2,1,2
B2090000,MOB_THIEF_NPC_0261,Thief,27,1614,1,2,1,2
B3090000,MOB_THIEF_NPC_0262,Thief,27,1287,1,2,1,2
B4090000,MOB_THIEF_NPC_0263,Thief,27,1614,1,2,1,2
B5090000,MOB_THIEF_NPC_0264,Thief,27,1614,1,2,1,2
B6090000,MOB_THIEF_NPC_0265,Thief,27,1287,1,2,1,2
B7090000,MOB_THIEF_NPC_0266,Thief,27,1614,1,2,1,2
B8090000,MOB_THIEF_NPC_0267,Thief,27,1614,1,2,1,2
B9090000,MOB_THIEF_NPC_0268,Thief,27,1287,1,2,1,2
BA090000,MOB_THIEF_NPC_0269,Thief,27,1614,1,2,1,2
BB090000,MOB_THIEF_NPC_0270,Thief,27,1451,1,2,1,2
BC090000,MOB_THIEF_NPC_0271,Thief,28,1360,1,2,1,2
BD090000,MOB_THIEF_NPC_0272,Thief,28,1709,1,2,1,2
BE090000,MOB_THIEF_NPC_0273,Thief,28,1709,1,2,1,2
BF090000,MOB_THIEF_NPC_0274,Thief,28,1360,1,2,1,2
C0090000,MOB_THIEF_NPC_0275,Thief,28,1535,1,2,1,2
C1090000,MOB_THIEF_NPC_0276,Thief,28,1709,1,2,1,2
C2090000,MOB_THIEF_NPC_0277,Thief,28,1360,1,2,1,2
C3090000,MOB_THIEF_NPC_0278,Thief,28,1709,1,2,1,2
C4090000,MOB_THIEF_NPC_0279,Thief,28,1709,1,2,1,2
C5090000,MOB_THIEF_NPC_0280,Thief,28,1360,1,2,1,2
C6090000,MOB_THIEF_NPC_0281,Thief,29,1807,1,2,1,2
C7090000,MOB_THIEF_NPC_0282,Thief,29,1807,1,2,1,2
C8090000,MOB_THIEF_NPC_0283,Thief,29,1435,1,2,1,2
C9090000,MOB_THIEF_NPC_0284,Thief,29,1807,1,2,1,2
CA090000,MOB_THIEF_NPC_0285,Thief,29,1621,1,2,1,2
CB090000,MOB_THIEF_NPC_0286,Thief,29,1435,1,2,1,2
CC090000,MOB_THIEF_NPC_0287,Thief,29,1807,1,2,1,2
CD090000,MOB_THIEF_NPC_0288,Thief,29,1807,1,2,1,2
CE090000,MOB_THIEF_NPC_0289,Thief,29,1435,1,2,1,2
CF090000,MOB_THIEF_NPC_0290,Thief,29,1621,1,2,1,2
D0090000,MOB_THIEF_NPC_0291,Thief,30,1909,1,2,1,2
D1090000,MOB_THIEF_NPC_0292,Thief,30,1513,1,2,1,2
D2090000,MOB_THIEF_NPC_0293,Thief,30,1909,1,2,1,2
D3090000,MOB_THIEF_NPC_0294,Thief,30,1909,1,2,1,2
D4090000,MOB_THIEF_NPC_0295,Thief,30,1513,1,2,1,2
D5090000,MOB_THIEF_NPC_0296,Thief,30,1909,1,2,1,2
D6090000,MOB_THIEF_NPC_0297,Thief,30,1909,1,2,1,2
D7090000,MOB_THIEF_NPC_0298,Thief,30,1513,1,2,1,2
D8090000,MOB_THIEF_NPC_0299,Thief,30,1909,1,2,1,2
D9090000,MOB_THIEF_NPC_0300,Thief,30,1711,1,2,1,2
DA090000,MOB_THIEF_NPC_0301,Thief,31,1593,1,2,1,2
DB090000,MOB_THIEF_NPC_0302,Thief,31,2013,1,2,1,2
DC090000,MOB_THIEF_NPC_0303,Thief,31,2013,1,2,1,2
DD090000,MOB_THIEF_NPC_0304,Thief,31,1593,1,2,1,2
DE090000,MOB_THIEF_NPC_0305,Thief,31,1803,1,2,1,2
DF090000,MOB_THIEF_NPC_0306,Thief,31,2013,1,2,1,2
E0090000,MOB_THIEF_NPC_0307,Thief,31,1593,1,2,1,2
E1090000,MOB_THIEF_NPC_0308,Thief,31,2013,1,2,1,2
E2090000,MOB_THIEF_NPC_0309,Thief,31,2013,1,2,1,2
E3090000,MOB_THIEF_NPC_0310,Thief,31,1593,1,2,1,2
E4090000,MOB_THIEF_NPC_0311,Thief,32,2121,1,2,1,2
E5090000,MOB_THIEF_NPC_0312,Thief,32,2121,1,2,1,2
E6090000,MOB_THIEF_NPC_0313,Thief,32,1676,1,2,1,2
E7090000,MOB_THIEF_NPC_0314,Thief,32,2121,1,2,1,2
E8090000,MOB_THIEF_NPC_0315,Thief,32,1898,1,2,1,2
E9090000,MOB_THIEF_NPC_0316,Thief,32,1676,1,2,1,2
EA090000,MOB_THIEF_NPC_0317,Thief,32,2121,1,2,1,2
EB090000,MOB_THIEF_NPC_0318,Thief,32,2121,1,2,1,2
EC090000,MOB_THIEF_NPC_0319,Thief,32,1676,1,2,1,2
ED090000,MOB_THIEF_NPC_0320,Thief,32,1898,1,2,1,2
EE090000,MOB_THIEF_NPC_0321,Thief,33,2233,1,2,1,2
EF090000,MOB_THIEF_NPC_0322,Thief,33,1761,1,2,1,2
F0090000,MOB_THIEF_NPC_0323,Thief,33,2233,1,2,1,2
F1090000,MOB_THIEF_NPC_0324,Thief,33,2233,1,2,1,2
F2090000,MOB_THIEF_NPC_0325,Thief,33,1761,1,2,1,2
F3090000,MOB_THIEF_NPC_0326,Thief,33,2233,1,2,1,2
F4090000,MOB_THIEF_NPC_0327,Thief,33,2233,1,2,1,2
F5090000,MOB_THIEF_NPC_0328,Thief,33,1761,1,2,1,2
F6090000,MOB_THIEF_NPC_0329,Thief,33,2233,1,2,1,2
F7090000,MOB_THIEF_NPC_0330,Thief,33,1997,1,2,1,2
F8090000,MOB_THIEF_NPC_0331,Thief,34,1849,1,2,1,2
F9090000,MOB_THIEF_NPC_0332,Thief,34,2348,1,2,1,2
FA090000,MOB_THIEF_NPC_0333,Thief,34,2348,1,2,1,2
FB090000,MOB_THIEF_NPC_0334,Thief,34,1849,1,2,1,2
FC090000,MOB_THIEF_NPC_0335,Thief,34,2099,1,2,1,2
FD090000,MOB_THIEF_NPC_0336,Thief,34,2348,1,2,1,2
FE090000,MOB_THIEF_NPC_0337,Thief,34,1849,1,2,1,2
FF090000,MOB_THIEF_NPC_0338,Thief,34,2348,1,2,1,2
000A0000,MOB_THIEF_NPC_0339,Thief,34,2348,1,2,1,2
010A0000,MOB_THIEF_NPC_0340,Thief,34,1849,1,2,1,2
020A0000,MOB_THIEF_NPC_0341,Thief,35,2467,1,2,1,2
030A0000,MOB_THIEF_NPC_0342,Thief,35,2467,1,2,1,2
040A0000,MOB_THIEF_NPC_0343,Thief,35,1940,1,2,1,2
050A0000,MOB_THIEF_NPC_0344,Thief,35,2467,1,2,1,2
060A0000,MOB_THIEF_NPC_0345,Thief,35,2204,1,2,1,2
070A0000,MOB_THIEF_NPC_0346,Thief,35,1940,1,2,1,2
080A0000,MOB_THIEF_NPC_0347,Thief,35,2467,1,2,1,2
090A0000,MOB_THIEF_NPC_0348,Thief,35,2467,1,2,1,2
0A0A0000,MOB_THIEF_NPC_0349,Thief,35,1940,1,2,1,2
0B0A0000,MOB_THIEF_NPC_0350,Thief,35,2204,1,2,1,2
0C0A0000,MOB_THIEF_NPC_0351,Thief,36,2590,1,2,1,2
0D0A0000,MOB_THIEF_NPC_0352,Thief,36,2034,1,2,1,2
0E0A0000,MOB_THIEF_NPC_0353,Thief,36,2590,1,2,1,2
0F0A0000,MOB_THIEF_NPC_0354,Thief,36,2590,1,2,1,2
100A0000,MOB_THIEF_NPC_0355,Thief,36,2034,1,2,1,2
110A0000,MOB_THIEF_NPC_0356,Thief,36,2590,1,2,1,2
120A0000,MOB_THIEF_NPC_0357,Thief,36,2590,1,2,1,2
130A0000,MOB_THIEF_NPC_0358,Thief,36,2034,1,2,1,2
140A0000,MOB_THIEF_NPC_0359,Thief,36,2590,1,2,1,2
150A0000,MOB_THIEF_NPC_0360,Thief,36,2312,1,2,1,2
160A0000,MOB_THIEF_NPC_0361,Thief,37,2131,1,2,1,2
170A0000,MOB_THIEF_NPC_0362,Thief,37,2716,1,2,1,2
180A0000,MOB_THIEF_NPC_0363,Thief,37,2716,1,2,1,2
190A0000,MOB_THIEF_NPC_0364,Thief,37,2131,1,2,1,2
1A0A0000,MOB_THIEF_NPC_0365,Thief,37,2424,1,2,1,2
1B0A0000,MOB_THIEF_NPC_0366,Thief,37,2716,1,2,1,2
1C0A0000,MOB_THIEF_NPC_0367,Thief,37,2131,1,2,1,2
1D0A0000,MOB_THIEF_NPC_0368,Thief,37,2716,1,2,1,2
1E0A0000,MOB_THIEF_NPC_0369,Thief,37,2716,1,2,1,2
1F0A0000,MOB_THIEF_NPC_0370,Thief,37,2131,1,2,1,2
200A0000,MOB_THIEF_NPC_0371,Thief,38,2847,1,2,1,2
210A0000,MOB_THIEF_NPC_0372,Thief,38,2847,1,2,1,2
220A0000,MOB_THIEF_NPC_0373,Thief,38,2231,1,2,1,2
230A0000,MOB_THIEF_NPC_0374,Thief,38,2847,1,2,1,2
240A0000,MOB_THIEF_NPC_0375,Thief,38,2539,1,2,1,2
250A0000,MOB_THIEF_NPC_0376,Thief,38,2231,1,2,1,2
260A0000,MOB_THIEF_NPC_0377,Thief,38,2847,1,2,1,2
270A0000,MOB_THIEF_NPC_0378,Thief,38,2847,1,2,1,2
280A0000,MOB_THIEF_NPC_0379,Thief,38,2231,1,2,1,2
290A0000,MOB_THIEF_NPC_0380,Thief,38,2539,1,2,1,2
2A0A0000,MOB_THIEF_NPC_0381,Thief,39,2982,1,2,1,2
2B0A0000,MOB_THIEF_NPC_0382,Thief,39,2334,1,2,1,2
2C0A0000,MOB_THIEF_NPC_0383,Thief,39,2982,1,2,1,2
2D0A0000,MOB_THIEF_NPC_0384,Thief,39,2982,1,2,1,2
2E0A0000,MOB_THIEF_NPC_0385,Thief,39,2334,1,2,1,2
2F0A0000,MOB_THIEF_NPC_0386,Thief,39,2982,1,2,1,2
300A0000,MOB_THIEF_NPC_0387,Thief,39,2982,1,2,1,2
310A0000,MOB_THIEF_NPC_0388,Thief,39,2334,1,2,1,2
320A0000,MOB_THIEF_NPC_0389,Thief,39,2982,1,2,1,2
330A0000,MOB_THIEF_NPC_0390,Thief,39,2658,1,2,1,2
340A0000,MOB_THIEF_NPC_0391,Thief,40,2440,1,2,1,2
350A0000,MOB_THIEF_NPC_0392,Thief,40,3121,1,2,1,2
360A0000,MOB_THIEF_NPC_0393,Thief,40,3121,1,2,1,2
370A0000,MOB_THIEF_NPC_0394,Thief,40,2440,1,2,1,2
380A0000,MOB_THIEF_NPC_0395,Thief,40,2781,1,2,1,2
390A0000,MOB_THIEF_NPC_0396,Thief,40,3121,1,2,1,2
3A0A0000,MOB_THIEF_NPC_0397,Thief,40,2440,1,2,1,2
3B0A0000,MOB_THIEF_NPC_0398,Thief,40,3121,1,2,1,2
3C0A0000,MOB_THIEF_NPC_0399,Thief,40,3121,1,2,1,2
3D0A0000,MOB_THIEF_NPC_0400,Thief,40,2440,1,2,1,2
3E0A0000,MOB_THIEF_NPC_0401,Thief,41,3264,1,2,1,2
3F0A0000,MOB_THIEF_NPC_0402,Thief,41,3264,1,2,1,2
400A0000,MOB_THIEF_NPC_0403,Thief,41,2550,1,2,1,2
410A0000,MOB_THIEF_NPC_0404,Thief,41,2907,1,2,1,2
420A0000,MOB_THIEF_NPC_0405,Thief,41,2907,1,2,1,2
430A0000,MOB_THIEF_NPC_0406,Thief,41,2550,1,2,1,2
440A0000,MOB_THIEF_NPC_0407,Thief,41,3264,1,2,1,2
450A0000,MOB_THIEF_NPC_0408,Thief,41,3264,1,2,1,2
460A0000,MOB_THIEF_NPC_0409,Thief,41,2550,1,2,1,2
470A0000,MOB_THIEF_NPC_0410,Thief,41,2907,1,2,1,2
480A0000,MOB_THIEF_NPC_0411,Thief,42,3412,1,2,1,2
490A0000,MOB_THIEF_NPC_0412,Thief,42,2663,1,2,1,2
4A0A0000,MOB_THIEF_NPC_0413,Thief,42,3412,1,2,1,2
4B0A0000,MOB_THIEF_NPC_0414,Thief,42,3038,1,2,1,2
4C0A0000,MOB_THIEF_NPC_0415,Thief,42,2663,1,2,1,2
4D0A0000,MOB_THIEF_NPC_0416,Thief,42,3412,1,2,1,2
4E0A0000,MOB_THIEF_NPC_0417,Thief,42,3412,1,2,1,2
4F0A0000,MOB_THIEF_NPC_0418,Thief,42,2663,1,2,1,2
500A0000,MOB_THIEF_NPC_0419,Thief,42,3038,1,2,1,2
510A0000,MOB_THIEF_NPC_0420,Thief,42,3038,1,2,1,2
520A0000,MOB_THIEF_NPC_0421,Thief,43,2779,1,2,1,2
530A0000,MOB_THIEF_NPC_0422,Thief,43,3565,1,2,1,2
540A0000,MOB_THIEF_NPC_0423,Thief,43,3565,1,2,1,2
550A0000,MOB_THIEF_NPC_0424,Thief,43,2779,1,2,1,2
560A0000,MOB_THIEF_NPC_0425,Thief,43,3172,1,2,1,2
570A0000,MOB_THIEF_NPC_0426,Thief,43,3565,1,2,1,2
580A0000,MOB_THIEF_NPC_0427,Thief,43,2779,1,2,1,2
590A0000,MOB_THIEF_NPC_0428,Thief,43,3565,1,2,1,2
5A0A0000,MOB_THIEF_NPC_0429,Thief,43,3172,1,2,1,2
5B0A0000,MOB_THIEF_NPC_0430,Thief,43,2779,1,2,1,2
5C0A0000,MOB_THIEF_NPC_0431,Thief,44,3722,1,2,1,2
5D0A0000,MOB_THIEF_NPC_0432,Thief,44,3722,1,2,1,2
5E0A0000,MOB_THIEF_NPC_0433,Thief,44,2899,1,2,1,2
5F0A0000,MOB_THIEF_NPC_0434,Thief,44,3311,1,2,1,2
600A0000,MOB_THIEF_NPC_0435,Thief,44,3311,1,2,1,2
610A0000,MOB_THIEF_NPC_0436,Thief,44,2899,1,2,1,2
620A0000,MOB_THIEF_NPC_0437,Thief,44,3722,1,2,1,2
630A0000,MOB_THIEF_NPC_0438,Thief,44,3722,1,2,1,2
640A0000,MOB_THIEF_NPC_0439,Thief,44,2899,1,2,1,2
650A0000,MOB_THIEF_NPC_0440,Thief,44,3311,1,2,1,2
660A0000,MOB_THIEF_NPC_0441,Thief,45,3884,1,2,1,2
670A0000,MOB_THIEF_NPC_0442,Thief,45,3023,1,2,1,2
680A0000,MOB_THIEF_NPC_0443,Thief,45,3884,1,2,1,2
690A0000,MOB_THIEF_NPC_0444,Thief,45,3454,1,2,1,2
6A0A0000,MOB_THIEF_NPC_0445,Thief,45,3023,1,2,1,2
6B0A0000,MOB_THIEF_NPC_0446,Thief,45,3884,1,2,1,2
6C0A0000,MOB_THIEF_NPC_0447,Thief,45,3884,1,2,1,2
6D0A0000,MOB_THIEF_NPC_0448,Thief,45,3023,1,2,1,2
6E0A0000,MOB_THIEF_NPC_0449,Thief,45,3454,1,2,1,2
6F0A0000,MOB_THIEF_NPC_0450,Thief,45,3454,1,2,1,2
700A0000,MOB_THIEF_NPC_0451,Thief,46,3151,1,2,1,2
710A0000,MOB_THIEF_NPC_0452,Thief,46,4052,1,2,1,2
720A0000,MOB_THIEF_NPC_0453,Thief,46,4052,1,2,1,2
730A0000,MOB_THIEF_NPC_0454,Thief,46,3151,1,2,1,2
740A0000,MOB_THIEF_NPC_0455,Thief,46,3601,1,2,1,2
750A0000,MOB_THIEF_NPC_0456,Thief,46,4052,1,2,1,2
760A0000,MOB_THIEF_NPC_0457,Thief,46,3151,1,2,1,2
770A0000,MOB_THIEF_NPC_0458,Thief,46,4052,1,2,1,2
780A0000,MOB_THIEF_NPC_0459,Thief,46,3601,1,2,1,2
790A0000,MOB_THIEF_NPC_0460,Thief,46,3151,1,2,1,2
7A0A0000,MOB_THIEF_NPC_0461,Thief,47,4224,1,2,1,2
7B0A0000,MOB_THIEF_NPC_0462,Thief,47,4224,1,2,1,2
7C0A0000,MOB_THIEF_NPC_0463,Thief,47,3282,1,2,1,2
7D0A0000,MOB_THIEF_NPC_0464,Thief,47,3753,1,2,1,2
7E0A0000,MOB_THIEF_NPC_0465,Thief,47,3753,1,2,1,2
7F0A0000,MOB_THIEF_NPC_0466,Thief,47,3282,1,2,1,2
800A0000,MOB_THIEF_NPC_0467,Thief,47,4224,1,2,1,2
810A0000,MOB_THIEF_NPC_0468,Thief,47,4224,1,2,1,2
820A0000,MOB_THIEF_NPC_0469,Thief,47,3282,1,2,1,2
830A0000,MOB_THIEF_NPC_0470,Thief,47,3753,1,2,1,2
840A0000,MOB_THIEF_NPC_0471,Thief,48,4401,1,2,1,2
850A0000,MOB_THIEF_NPC_0472,Thief,48,3417,1,2,1,2
860A0000,MOB_THIEF_NPC_0473,Thief,48,4401,1,2,1,2
870A0000,MOB_THIEF_NPC_0474,Thief,48,3909,1,2,1,2
880A0000,MOB_THIEF_NPC_0475,Thief,48,3417,1,2,1,2
890A0000,MOB_THIEF_NPC_0476,Thief,48,4401,1,2,1,2
8A0A0000,MOB_THIEF_NPC_0477,Thief,48,4401,1,2,1,2
8B0A0000,MOB_THIEF_NPC_0478,Thief,48,3417,1,2,1,2
8C0A0000,MOB_THIEF_NPC_0479,Thief,48,3909,1,2,1,2
8D0A0000,MOB_THIEF_NPC_0480,Thief,48,3909,1,2,1,2
8E0A0000,MOB_THIEF_NPC_0481,Thief,49,3557,1,2,1,2
8F0A0000,MOB_THIEF_NPC_0482,Thief,49,4584,1,2,1,2
900A0000,MOB_THIEF_NPC_0483,Thief,49,4584,1,2,1,2
910A0000,MOB_THIEF_NPC_0484,Thief,49,3557,1,2,1,2
920A0000,MOB_THIEF_NPC_0485,Thief,49,4071,1,2,1,2
930A0000,MOB_THIEF_NPC_0486,Thief,49,4584,1,2,1,2
940A0000,MOB_THIEF_NPC_0487,Thief,49,3557,1,2,1,2
950A0000,MOB_THIEF_NPC_0488,Thief,49,4584,1,2,1,2
