//ID,Type,Name,Level,Stack,Durability,TypeID1,TypeID2,TypeID3,TypeID4
50010000,ITEM_CH_M_HEAVY_05_CA_B,Silver Hard Scale Crown,38,1,66,3,1,3,1
51010000,ITEM_CH_M_HEAVY_05_CA_C,Gold Hard Scale Crown,41,1,67,3,1,3,1
52010000,ITEM_CH_M_HEAVY_06_CA_A,Forest Python Crown,45,1,69,3,1,3,1
53010000,ITEM_CH_M_HEAVY_06_CA_B,Woodland Python Crown,48,1,70,3,1,3,1
54010000,ITEM_CH_M_HEAVY_06_CA_C,Jungle Python Crown,51,1,72,3,1,3,1
55010000,ITEM_CH_M_HEAVY_07_CA_A,Crystal Jewel Crown,55,1,74,3,1,3,1
56010000,ITEM_CH_M_HEAVY_07_CA_B,Topaz Jewel Crown,59,1,76,3,1,3,1
57010000,ITEM_CH_M_HEAVY_07_CA_C,Spinel Jewel Crown,63,1,78,3,1,3,1
58010000,ITEM_CH_M_HEAVY_08_CA_A,Hades Pegasus Crown,67,1,79,3,1,3,1
59010000,ITEM_CH_M_HEAVY_08_CA_B,Heaven Pegasus Crown,71,1,81,3,1,3,1
5A010000,ITEM_CH_M_HEAVY_08_CA_C,Elysium Pegasus Crown,75,1,83,3,1,3,1
5B010000,ITEM_CH_M_HEAVY_09_CA_A,White Twin Horn Crown,79,1,85,3,1,3,1
5C010000,ITEM_CH_M_HEAVY_09_CA_B,Blue Twin Horn Crown,83,1,87,3,1,3,1
5D010000,ITEM_CH_M_HEAVY_09_CA_C,Black Twin Horn Crown,88,1,89,3,1,3,1
5E010000,ITEM_CH_M_HEAVY_10_CA_A,Black Beast Crown,91,1,91,3,1,3,1
5F010000,ITEM_CH_M_HEAVY_10_CA_B,Black Tiger Crown,95,1,93,3,1,3,1
60010000,ITEM_CH_M_HEAVY_10_CA_C,Black Ghost Crown,99,1,95,3,1,3,1
64010000,ITEM_CH_M_HEAVY_12_CA_A,Reo Crown,112,1,101,3,1,3,1
65010000,ITEM_CH_M_HEAVY_12_CA_B,Angel Wing Crown,115,1,102,3,1,3,1
66010000,ITEM_CH_M_HEAVY_12_CA_C,Valkyrie Wing Crown,119,1,104,3,1,3,1
67010000,ITEM_CH_M_HEAVY_01_SA_A,Copper Shoulder,1,1,48,3,1,3,2
68010000,ITEM_CH_M_HEAVY_01_SA_B,Wrought Copper Shoulder,4,1,49,3,1,3,2
69010000,ITEM_CH_M_HEAVY_01_SA_C,Refining Copper Shoulder,6,1,50,3,1,3,2
6A010000,ITEM_CH_M_HEAVY_02_SA_A,Infantry Bronze Shoulder,9,1,52,3,1,3,2
6B010000,ITEM_CH_M_HEAVY_02_SA_B,Lancer Bronze Shoulder,11,1,53,3,1,3,2
6C010000,ITEM_CH_M_HEAVY_02_SA_C,Cavalry Bronze Shoulder,14,1,54,3,1,3,2
6D010000,ITEM_CH_M_HEAVY_03_SA_A,Oh Scale Shoulder,17,1,56,3,1,3,2
6E010000,ITEM_CH_M_HEAVY_03_SA_B,Chok Scale Shoulder,19,1,57,3,1,3,2
6F010000,ITEM_CH_M_HEAVY_03_SA_C,Wi Scale Shoulder,22,1,58,3,1,3,2
70010000,ITEM_CH_M_HEAVY_04_SA_A,Holy Pure White Shoulder,25,1,59,3,1,3,2
71010000,ITEM_CH_M_HEAVY_04_SA_B,Glory Pure White Shoulder,27,1,60,3,1,3,2
72010000,ITEM_CH_M_HEAVY_04_SA_C,Divine Pure White Shoulder,30,1,62,3,1,3,2
73010000,ITEM_CH_M_HEAVY_05_SA_A,Iron Hard Scale Shoulder,33,1,63,3,1,3,2
74010000,ITEM_CH_M_HEAVY_05_SA_B,Silver Hard Scale Shoulder,36,1,65,3,1,3,2
75010000,ITEM_CH_M_HEAVY_05_SA_C,Gold Hard Scale Shoulder,39,1,66,3,1,3,2
76010000,ITEM_CH_M_HEAVY_06_SA_A,Forest Python Shoulder,43,1,68,3,1,3,2
77010000,ITEM_CH_M_HEAVY_06_SA_B,Woodland Python Shoulder,46,1,69,3,1,3,2
78010000,ITEM_CH_M_HEAVY_06_SA_C,Jungle Python Shoulder,49,1,71,3,1,3,2
79010000,ITEM_CH_M_HEAVY_07_SA_A,Crystal Jewel Shoulder,53,1,73,3,1,3,2
7A010000,ITEM_CH_M_HEAVY_07_SA_B,Topaz Jewel Shoulder,57,1,75,3,1,3,2
7B010000,ITEM_CH_M_HEAVY_07_SA_C,Spinel Jewel Shoulder,61,1,77,3,1,3,2
7C010000,ITEM_CH_M_HEAVY_08_SA_A,Hades Pegasus Shoulder,65,1,78,3,1,3,2
7D010000,ITEM_CH_M_HEAVY_08_SA_B,Heaven Pegasus Shoulder,69,1,80,3,1,3,2
7E010000,ITEM_CH_M_HEAVY_08_SA_C,Elysium Pegasus Shoulder,73,1,82,3,1,3,2
7F010000,ITEM_CH_M_HEAVY_09_SA_A,White Twin Horn Shoulder,77,1,84,3,1,3,2
80010000,ITEM_CH_M_HEAVY_09_SA_B,Blue Twin Horn Shoulder,81,1,86,3,1,3,2
81010000,ITEM_CH_M_HEAVY_09_SA_C,Black Twin Horn Shoulder,86,1,88,3,1,3,2
82010000,ITEM_CH_M_HEAVY_10_SA_A,Black Beast Shoulder,90,1,90,3,1,3,2
83010000,ITEM_CH_M_HEAVY_10_SA_B,Black Tiger Shoulder,94,1,92,3,1,3,2
84010000,ITEM_CH_M_HEAVY_10_SA_C,Black Ghost Shoulder,98,1,94,3,1,3,2
85010000,ITEM_CH_M_HEAVY_11_SA_A,Drako War God Shoulder,101,1,96,3,1,3,2
88010000,ITEM_CH_M_HEAVY_12_SA_A,Reo Shoulder,111,1,100,3,1,3,2
89010000,ITEM_CH_M_HEAVY_12_SA_B,Angel Wing Shoulder,114,1,102,3,1,3,2
8A010000,ITEM_CH_M_HEAVY_12_SA_C,Valkyrie Wing Shoulder,118,1,104,3,1,3,2
8B010000,ITEM_CH_M_HEAVY_01_BA_A,Copper Armor,1,1,48,3,1,3,3
8C010000,ITEM_CH_M_HEAVY_01_BA_B,Wrought Copper Armor,8,1,51,3,1,3,3
8D010000,ITEM_CH_M_HEAVY_01_BA_C,Refining Copper Armor,10,1,52,3,1,3,3
8E010000,ITEM_CH_M_HEAVY_02_BA_A,Infantry Bronze Armor,13,1,54,3,1,3,3
8F010000,ITEM_CH_M_HEAVY_02_BA_B,Lancer Bronze Armor,15,1,55,3,1,3,3
90010000,ITEM_CH_M_HEAVY_02_BA_C,Cavalry Bronze Armor,18,1,56,3,1,3,3
91010000,ITEM_CH_M_HEAVY_03_BA_A,Oh Scale Armor,21,1,58,3,1,3,3
92010000,ITEM_CH_M_HEAVY_03_BA_B,Chok Scale Armor,23,1,58,3,1,3,3
93010000,ITEM_CH_M_HEAVY_03_BA_C,Wi Scale Armor,26,1,60,3,1,3,3
94010000,ITEM_CH_M_HEAVY_04_BA_A,Holy Pure White Armor,29,1,61,3,1,3,3
95010000,ITEM_CH_M_HEAVY_04_BA_B,Glory Pure White Armor,31,1,62,3,1,3,3
96010000,ITEM_CH_M_HEAVY_04_BA_C,Divine Pure White Armor,34,1,64,3,1,3,3
97010000,ITEM_CH_M_HEAVY_05_BA_A,Iron Hard Scale Armor,37,1,65,3,1,3,3
98010000,ITEM_CH_M_HEAVY_05_BA_B,Silver Hard Scale Armor,40,1,67,3,1,3,3
99010000,ITEM_CH_M_HEAVY_05_BA_C,Gold Hard Scale Armor,43,1,68,3,1,3,3
9A010000,ITEM_CH_M_HEAVY_06_BA_A,Forest Python Armor,47,1,70,3,1,3,3
9B010000,ITEM_CH_M_HEAVY_06_BA_B,Woodland Python Armor,50,1,71,3,1,3,3
9C010000,ITEM_CH_M_HEAVY_06_BA_C,Jungle Python Armor,53,1,73,3,1,3,3
9D010000,ITEM_CH_M_HEAVY_07_BA_A,Crystal Jewel Armor,57,1,75,3,1,3,3
9E010000,ITEM_CH_M_HEAVY_07_BA_B,Topaz Jewel Armor,61,1,77,3,1,3,3
9F010000,ITEM_CH_M_HEAVY_07_BA_C,Spinel Jewel Armor,65,1,78,3,1,3,3
A0010000,ITEM_CH_M_HEAVY_08_BA_A,Hades Pegasus Armor,69,1,80,3,1,3,3
A1010000,ITEM_CH_M_HEAVY_08_BA_B,Heaven Pegasus Armor,73,1,82,3,1,3,3
A2010000,ITEM_CH_M_HEAVY_08_BA_C,Elysium Pegasus Armor,77,1,84,3,1,3,3
A3010000,ITEM_CH_M_HEAVY_09_BA_A,White Twin Horn Armor,81,1,86,3,1,3,3
A4010000,ITEM_CH_M_HEAVY_09_BA_B,Blue Twin Horn Armor,85,1,88,3,1,3,3
A5010000,ITEM_CH_M_HEAVY_09_BA_C,Black Twin Horn Armor,90,1,90,3,1,3,3
A6010000,ITEM_CH_M_HEAVY_10_BA_A,Black Beast Armor,92,1,91,3,1,3,3
A7010000,ITEM_CH_M_HEAVY_10_BA_B,Black Tiger Armor,96,1,93,3,1,3,3
A8010000,ITEM_CH_M_HEAVY_10_BA_C,Black Ghost Armor,100,1,95,3,1,3,3
A9010000,ITEM_CH_M_HEAVY_11_BA_A,Drako War God Armor,101,1,97,3,1,3,3
AC010000,ITEM_CH_M_HEAVY_12_BA_A,Reo Armor,113,1,101,3,1,3,3
AD010000,ITEM_CH_M_HEAVY_12_BA_B,Angel Wing Armor,116,1,103,3,1,3,3
AE010000,ITEM_CH_M_HEAVY_12_BA_C,Valkyrie Wing Armor,120,1,105,3,1,3,3
AF010000,ITEM_CH_M_HEAVY_01_LA_A,Copper Hose,1,1,48,3,1,3,4
B0010000,ITEM_CH_M_HEAVY_01_LA_B,Wrought Copper Hose,7,1,51,3,1,3,4
B1010000,ITEM_CH_M_HEAVY_01_LA_C,Refining Copper Hose,9,1,52,3,1,3,4
B2010000,ITEM_CH_M_HEAVY_02_LA_A,Infantry Bronze Hose,12,1,53,3,1,3,4
B3010000,ITEM_CH_M_HEAVY_02_LA_B,Lancer Bronze Hose,14,1,54,3,1,3,4
B4010000,ITEM_CH_M_HEAVY_02_LA_C,Cavalry Bronze Hose,17,1,56,3,1,3,4
B5010000,ITEM_CH_M_HEAVY_03_LA_A,Oh Scale Hose,20,1,57,3,1,3,4
B6010000,ITEM_CH_M_HEAVY_03_LA_B,Chok Scale Hose,22,1,58,3,1,3,4
B7010000,ITEM_CH_M_HEAVY_03_LA_C,Wi Scale Hose,25,1,59,3,1,3,4
B8010000,ITEM_CH_M_HEAVY_04_LA_A,Holy Pure White Hose,28,1,61,3,1,3,4
B9010000,ITEM_CH_M_HEAVY_04_LA_B,Glory Pure White Hose,30,1,62,3,1,3,4
BA010000,ITEM_CH_M_HEAVY_04_LA_C,Divine Pure White Hose,33,1,63,3,1,3,4
BB010000,ITEM_CH_M_HEAVY_05_LA_A,Iron Hard Scale Hose,36,1,65,3,1,3,4
BC010000,ITEM_CH_M_HEAVY_05_LA_B,Silver Hard Scale Hose,39,1,66,3,1,3,4
BD010000,ITEM_CH_M_HEAVY_05_LA_C,Gold Hard Scale Hose,42,1,68,3,1,3,4
BE010000,ITEM_CH_M_HEAVY_06_LA_A,Forest Python Hose,46,1,69,3,1,3,4
BF010000,ITEM_CH_M_HEAVY_06_LA_B,Woodland Python Hose,49,1,71,3,1,3,4
C0010000,ITEM_CH_M_HEAVY_06_LA_C,Jungle Python Hose,52,1,72,3,1,3,4
C1010000,ITEM_CH_M_HEAVY_07_LA_A,Crystal Jewel Hose,56,1,74,3,1,3,4
C2010000,ITEM_CH_M_HEAVY_07_LA_B,Topaz Jewel Hose,60,1,76,3,1,3,4
C3010000,ITEM_CH_M_HEAVY_07_LA_C,Spinel Jewel Hose,64,1,78,3,1,3,4
C4010000,ITEM_CH_M_HEAVY_08_LA_A,Hades Pegasus Hose,68,1,80,3,1,3,4
C5010000,ITEM_CH_M_HEAVY_08_LA_B,Heaven Pegasus Hose,72,1,82,3,1,3,4
C6010000,ITEM_CH_M_HEAVY_08_LA_C,Elysium Pegasus Hose,76,1,84,3,1,3,4
C7010000,ITEM_CH_M_HEAVY_09_LA_A,White Twin Horn Hose,80,1,86,3,1,3,4
C8010000,ITEM_CH_M_HEAVY_09_LA_B,Blue Twin Horn Hose,84,1,87,3,1,3,4
C9010000,ITEM_CH_M_HEAVY_09_LA_C,Black Twin Horn Hose,89,1,90,3,1,3,4
CA010000,ITEM_CH_M_HEAVY_10_LA_A,Black Beast Hose,92,1,91,3,1,3,4
CB010000,ITEM_CH_M_HEAVY_10_LA_B,Black Tiger Hose,96,1,93,3,1,3,4
CC010000,ITEM_CH_M_HEAVY_10_LA_C,Black Ghost Hose,100,1,95,3,1,3,4
CD010000,ITEM_CH_M_HEAVY_11_LA_A,Drako War God Hose,101,1,97,3,1,3,4
D0010000,ITEM_CH_M_HEAVY_12_LA_A,Reo Hose,113,1,101,3,1,3,4
D1010000,ITEM_CH_M_HEAVY_12_LA_B,Angel Wing Hose,116,1,103,3,1,3,4
D2010000,ITEM_CH_M_HEAVY_12_LA_C,Valkyrie Wing Shoulder,120,1,105,3,1,3,4
D3010000,ITEM_CH_M_HEAVY_01_AA_A,Copper Bracer,1,1,48,3,1,3,5
D4010000,ITEM_CH_M_HEAVY_01_AA_B,Wrought Copper Bracer,3,1,49,3,1,3,5
D5010000,ITEM_CH_M_HEAVY_01_AA_C,Refining Copper Bracer,5,1,50,3,1,3,5
D6010000,ITEM_CH_M_HEAVY_02_AA_A,Infantry Bronze Bracer,8,1,51,3,1,3,5
D7010000,ITEM_CH_M_HEAVY_02_AA_B,Lancer Bronze Bracer,10,1,52,3,1,3,5
D8010000,ITEM_CH_M_HEAVY_02_AA_C,Cavalry Bronze Bracer,13,1,54,3,1,3,5
D9010000,ITEM_CH_M_HEAVY_03_AA_A,Oh Scale Bracer,16,1,55,3,1,3,5
DA010000,ITEM_CH_M_HEAVY_03_AA_B,Chok Scale Bracer,18,1,56,3,1,3,5
DB010000,ITEM_CH_M_HEAVY_03_AA_C,Wi Scale Bracer,21,1,58,3,1,3,5
DC010000,ITEM_CH_M_HEAVY_04_AA_A,Holy Pure White Bracer,24,1,59,3,1,3,5
DD010000,ITEM_CH_M_HEAVY_04_AA_B,Glory Pure White Bracer,26,1,60,3,1,3,5
DE010000,ITEM_CH_M_HEAVY_04_AA_C,Divine Pure White Bracer,29,1,61,3,1,3,5
DF010000,ITEM_CH_M_HEAVY_05_AA_A,Iron Hard Scale Bracer,32,1,63,3,1,3,5
E0010000,ITEM_CH_M_HEAVY_05_AA_B,Silver Hard Scale Bracer,35,1,64,3,1,3,5
E1010000,ITEM_CH_M_HEAVY_05_AA_C,Gold Hard Scale Bracer,38,1,66,3,1,3,5
E2010000,ITEM_CH_M_HEAVY_06_AA_A,Forest Python Bracer,42,1,68,3,1,3,5
E3010000,ITEM_CH_M_HEAVY_06_AA_B,Woodland Python Bracer,45,1,69,3,1,3,5
E4010000,ITEM_CH_M_HEAVY_06_AA_C,Jungle Python Bracer,48,1,70,3,1,3,5
E5010000,ITEM_CH_M_HEAVY_07_AA_A,Crystal Jewel Bracer,52,1,72,3,1,3,5
E6010000,ITEM_CH_M_HEAVY_07_AA_B,Topaz Jewel Bracer,56,1,74,3,1,3,5
E7010000,ITEM_CH_M_HEAVY_07_AA_C,Spinel Jewel Bracer,60,1,76,3,1,3,5
E8010000,ITEM_CH_M_HEAVY_08_AA_A,Hades Pegasus Bracer,64,1,78,3,1,3,5
E9010000,ITEM_CH_M_HEAVY_08_AA_B,Heaven Pegasus Bracer,68,1,80,3,1,3,5
EA010000,ITEM_CH_M_HEAVY_08_AA_C,Elysium Pegasus Bracer,72,1,82,3,1,3,5
EB010000,ITEM_CH_M_HEAVY_09_AA_A,White Twin Horn Bracer,76,1,84,3,1,3,5
EC010000,ITEM_CH_M_HEAVY_09_AA_B,Blue Twin Horn Bracer,80,1,86,3,1,3,5
ED010000,ITEM_CH_M_HEAVY_09_AA_C,Black Twin Horn Bracer,85,1,88,3,1,3,5
EE010000,ITEM_CH_M_HEAVY_10_AA_A,Black Beast Bracer,90,1,90,3,1,3,5
EF010000,ITEM_CH_M_HEAVY_10_AA_B,Black Tiger Bracer,94,1,92,3,1,3,5
F0010000,ITEM_CH_M_HEAVY_10_AA_C,Black Ghost Bracer,98,1,94,3,1,3,5
F1010000,ITEM_CH_M_HEAVY_11_AA_A,Drako War God Bracer,101,1,96,3,1,3,5
F4010000,ITEM_CH_M_HEAVY_12_AA_A,Reo Bracer,111,1,100,3,1,3,5
F5010000,ITEM_CH_M_HEAVY_12_AA_B,Angel Wing Bracer,114,1,102,3,1,3,5
F6010000,ITEM_CH_M_HEAVY_12_AA_C,Valkyrie Wing Bracer,118,1,104,3,1,3,5
F7010000,ITEM_CH_M_HEAVY_01_FA_A,Copper Footgear,1,1,48,3,1,3,6
F8010000,ITEM_CH_M_HEAVY_01_FA_B,Wrought Copper Footgear,5,1,50,3,1,3,6
F9010000,ITEM_CH_M_HEAVY_01_FA_C,Refining Copper Footgear,7,1,51,3,1,3,6
FA010000,ITEM_CH_M_HEAVY_02_FA_A,Infantry Bronze Footgear,10,1,52,3,1,3,6
FB010000,ITEM_CH_M_HEAVY_02_FA_B,Lancer Bronze Footgear,12,1,53,3,1,3,6
FC010000,ITEM_CH_M_HEAVY_02_FA_C,Cavalry Bronze Footgear,15,1,55,3,1,3,6
FD010000,ITEM_CH_M_HEAVY_03_FA_A,Oh Scale Footgear,18,1,56,3,1,3,6
FE010000,ITEM_CH_M_HEAVY_03_FA_B,Chok Scale Footgear,20,1,57,3,1,3,6
FF010000,ITEM_CH_M_HEAVY_03_FA_C,Wi Scale Footgear,23,1,58,3,1,3,6
00020000,ITEM_CH_M_HEAVY_04_FA_A,Holy Pure White Footgear,26,1,60,3,1,3,6
01020000,ITEM_CH_M_HEAVY_04_FA_B,Glory Pure White Footgear,28,1,61,3,1,3,6
02020000,ITEM_CH_M_HEAVY_04_FA_C,Divine Pure White Footgear,31,1,62,3,1,3,6
03020000,ITEM_CH_M_HEAVY_05_FA_A,Iron Hard Scale Footgear,34,1,64,3,1,3,6
04020000,ITEM_CH_M_HEAVY_05_FA_B,Silver Hard Scale Footgear,37,1,65,3,1,3,6
05020000,ITEM_CH_M_HEAVY_05_FA_C,Gold Hard Scale Footgear,40,1,67,3,1,3,6
06020000,ITEM_CH_M_HEAVY_06_FA_A,Forest Python Footgear,44,1,68,3,1,3,6
07020000,ITEM_CH_M_HEAVY_06_FA_B,Woodland Python Footgear,47,1,70,3,1,3,6
08020000,ITEM_CH_M_HEAVY_06_FA_C,Jungle Python Footgear,50,1,71,3,1,3,6
09020000,ITEM_CH_M_HEAVY_07_FA_A,Crystal Jewel Footgear,54,1,73,3,1,3,6
0A020000,ITEM_CH_M_HEAVY_07_FA_B,Topaz Jewel Footgear,58,1,75,3,1,3,6
0B020000,ITEM_CH_M_HEAVY_07_FA_C,Spinel Jewel Footgear,62,1,77,3,1,3,6
0C020000,ITEM_CH_M_HEAVY_08_FA_A,Hades Pegasus Footgear,66,1,79,3,1,3,6
0D020000,ITEM_CH_M_HEAVY_08_FA_B,Heaven Pegasus Footgear,70,1,81,3,1,3,6
0E020000,ITEM_CH_M_HEAVY_08_FA_C,Elysium Pegasus Footgear,74,1,83,3,1,3,6
0F020000,ITEM_CH_M_HEAVY_09_FA_A,White Twin Horn Footgear,78,1,85,3,1,3,6
10020000,ITEM_CH_M_HEAVY_09_FA_B,Blue Twin Horn Footgear,82,1,87,3,1,3,6
11020000,ITEM_CH_M_HEAVY_09_FA_C,Black Twin Horn Footgear,87,1,89,3,1,3,6
12020000,ITEM_CH_M_HEAVY_10_FA_A,Black Beast Footgear,91,1,91,3,1,3,6
13020000,ITEM_CH_M_HEAVY_10_FA_B,Black Tiger Footgear,95,1,93,3,1,3,6
14020000,ITEM_CH_M_HEAVY_10_FA_C,Black Ghost Footgear,99,1,95,3,1,3,6
15020000,ITEM_CH_M_HEAVY_11_FA_A,Drako War God Footgear,101,1,96,3,1,3,6
18020000,ITEM_CH_M_HEAVY_12_FA_A,Reo Footgear,112,1,101,3,1,3,6
19020000,ITEM_CH_M_HEAVY_12_FA_B,Angel Wing Footgear,115,1,102,3,1,3,6
1A020000,ITEM_CH_M_HEAVY_12_FA_C,Valkyrie Wing Footgear,119,1,104,3,1,3,6
1B020000,ITEM_CH_M_LIGHT_01_HA_A,Cloth Headgear,1,1,44,3,1,2,1
1C020000,ITEM_CH_M_LIGHT_01_HA_B,Tough Cloth Headgear,6,1,46,3,1,2,1
1D020000,ITEM_CH_M_LIGHT_01_HA_C,Strong Cloth Headgear,8,1,47,3,1,2,1
1E020000,ITEM_CH_M_LIGHT_02_HA_A,Small Quilting Headgear,11,1,48,3,1,2,1
1F020000,ITEM_CH_M_LIGHT_02_HA_B,Half Quilting Headgear,13,1,49,3,1,2,1
20020000,ITEM_CH_M_LIGHT_02_HA_C,Perfect Quilting Headgear,16,1,50,3,1,2,1
21020000,ITEM_CH_M_LIGHT_03_HA_A,Oh Iron Headgear,19,1,51,3,1,2,1
22020000,ITEM_CH_M_LIGHT_03_HA_B,Chok Iron Headgear,21,1,52,3,1,2,1
23020000,ITEM_CH_M_LIGHT_03_HA_C,Wi Iron Headgear,24,1,54,3,1,2,1
24020000,ITEM_CH_M_LIGHT_04_HA_A,Wood Steel Headgear,27,1,55,3,1,2,1
25020000,ITEM_CH_M_LIGHT_04_HA_B,Stone Steel Headgear,29,1,56,3,1,2,1
26020000,ITEM_CH_M_LIGHT_04_HA_C,Metal Steel Headgear,32,1,57,3,1,2,1
27020000,ITEM_CH_M_LIGHT_05_HA_A,Python Blood Headgear,35,1,58,3,1,2,1
28020000,ITEM_CH_M_LIGHT_05_HA_B,Python Horn Headgear,38,1,60,3,1,2,1
29020000,ITEM_CH_M_LIGHT_05_HA_C,Python Bone Headgear,41,1,61,3,1,2,1
2A020000,ITEM_CH_M_LIGHT_06_HA_A,East Cheonchuk Headgear,45,1,63,3,1,2,1
2B020000,ITEM_CH_M_LIGHT_06_HA_B,West Cheonchuk Headgear,48,1,64,3,1,2,1
2C020000,ITEM_CH_M_LIGHT_06_HA_C,North Cheonchuk Headgear,51,1,65,3,1,2,1
2D020000,ITEM_CH_M_LIGHT_07_HA_A,Wild Tiger Bone Headgear,55,1,67,3,1,2,1
2E020000,ITEM_CH_M_LIGHT_07_HA_B,Brute Tiger Bone Headgear,59,1,69,3,1,2,1
2F020000,ITEM_CH_M_LIGHT_07_HA_C,Evil Tiger Bone Headgear,63,1,70,3,1,2,1
30020000,ITEM_CH_M_LIGHT_08_HA_A,Crescent Deva Headgear,67,1,72,3,1,2,1
31020000,ITEM_CH_M_LIGHT_08_HA_B,Lunar Deva Headgear,71,1,74,3,1,2,1
32020000,ITEM_CH_M_LIGHT_08_HA_C,Moon Deva Headgear,75,1,76,3,1,2,1
33020000,ITEM_CH_M_LIGHT_09_HA_A,White Girin Horn Headgear,79,1,77,3,1,2,1
34020000,ITEM_CH_M_LIGHT_09_HA_B,Blue Girin Horn Headgear,83,1,79,3,1,2,1
35020000,ITEM_CH_M_LIGHT_09_HA_C,Black Girin Horn Headgear,88,1,81,3,1,2,1
36020000,ITEM_CH_M_LIGHT_10_HA_A,Holy Witacheon Headgear,91,1,83,3,1,2,1
37020000,ITEM_CH_M_LIGHT_10_HA_B,Glory Witacheon Headgear,95,1,84,3,1,2,1
38020000,ITEM_CH_M_LIGHT_10_HA_C,Divine Witacheon Headgear,99,1,86,3,1,2,1
39020000,ITEM_CH_M_LIGHT_11_HA_A,Drako Underworld Headgear,101,1,87,3,1,2,1
3C020000,ITEM_CH_M_LIGHT_12_HA_A,Reo Headgear,112,1,92,3,1,2,1
3D020000,ITEM_CH_M_LIGHT_12_HA_B,Silla Phoenix Headgear,115,1,93,3,1,2,1
3E020000,ITEM_CH_M_LIGHT_12_HA_C,Goryeo Phoenix Headgear,119,1,95,3,1,2,1
3F020000,ITEM_CH_M_LIGHT_01_CA_A,Cloth Coronet,1,1,44,3,1,2,1
40020000,ITEM_CH_M_LIGHT_01_CA_B,Tough Cloth Coronet,6,1,46,3,1,2,1
41020000,ITEM_CH_M_LIGHT_01_CA_C,Strong Cloth Coronet,8,1,47,3,1,2,1
42020000,ITEM_CH_M_LIGHT_02_CA_A,Small Quilting Coronet,11,1,48,3,1,2,1
43020000,ITEM_CH_M_LIGHT_02_CA_B,Half Quilting Coronet,13,1,49,3,1,2,1
44020000,ITEM_CH_M_LIGHT_02_CA_C,Perfect Quilting Coronet,16,1,50,3,1,2,1
45020000,ITEM_CH_M_LIGHT_03_CA_A,Oh Iron Coronet,19,1,51,3,1,2,1
46020000,ITEM_CH_M_LIGHT_03_CA_B,Chok Iron Coronet,21,1,52,3,1,2,1
47020000,ITEM_CH_M_LIGHT_03_CA_C,Wi Iron Coronet,24,1,54,3,1,2,1
48020000,ITEM_CH_M_LIGHT_04_CA_A,Wood Steel Coronet,27,1,55,3,1,2,1
49020000,ITEM_CH_M_LIGHT_04_CA_B,Stone Steel Coronet,29,1,56,3,1,2,1
4A020000,ITEM_CH_M_LIGHT_04_CA_C,Metal Steel Coronet,32,1,57,3,1,2,1
4B020000,ITEM_CH_M_LIGHT_05_CA_A,Python Blood Coronet,35,1,58,3,1,2,1
4C020000,ITEM_CH_M_LIGHT_05_CA_B,Python Horn Coronet,38,1,60,3,1,2,1
4D020000,ITEM_CH_M_LIGHT_05_CA_C,Python Bone Coronet,41,1,61,3,1,2,1
4E020000,ITEM_CH_M_LIGHT_06_CA_A,East Cheonchuk Coronet,45,1,63,3,1,2,1
4F020000,ITEM_CH_M_LIGHT_06_CA_B,West Cheonchuk Coronet,48,1,64,3,1,2,1
50020000,ITEM_CH_M_LIGHT_06_CA_C,North Cheonchuk Coronet,51,1,65,3,1,2,1
51020000,ITEM_CH_M_LIGHT_07_CA_A,Wild Tiger Bone Coronet,55,1,67,3,1,2,1
52020000,ITEM_CH_M_LIGHT_07_CA_B,Brute Tiger Bone Coronet,59,1,69,3,1,2,1
53020000,ITEM_CH_M_LIGHT_07_CA_C,Evil Tiger Bone Coronet,63,1,70,3,1,2,1
54020000,ITEM_CH_M_LIGHT_08_CA_A,Crescent Deva Coronet,67,1,72,3,1,2,1
55020000,ITEM_CH_M_LIGHT_08_CA_B,Lunar Deva Coronet,71,1,74,3,1,2,1
56020000,ITEM_CH_M_LIGHT_08_CA_C,Moon Deva Coronet,75,1,76,3,1,2,1
57020000,ITEM_CH_M_LIGHT_09_CA_A,White Girin Horn Coronet,79,1,77,3,1,2,1
58020000,ITEM_CH_M_LIGHT_09_CA_B,Blue Girin Horn Coronet,83,1,79,3,1,2,1
59020000,ITEM_CH_M_LIGHT_09_CA_C,Black Girin Horn Coronet,88,1,81,3,1,2,1
5A020000,ITEM_CH_M_LIGHT_10_CA_A,Holy Witacheon Coronet,91,1,83,3,1,2,1
5B020000,ITEM_CH_M_LIGHT_10_CA_B,Glory Witacheon Coronet,95,1,84,3,1,2,1
5C020000,ITEM_CH_M_LIGHT_10_CA_C,Divine Witacheon Coronet,99,1,86,3,1,2,1
60020000,ITEM_CH_M_LIGHT_12_CA_A,Reo Coronet,112,1,92,3,1,2,1
61020000,ITEM_CH_M_LIGHT_12_CA_B,Silla Phoenix Coronet,115,1,93,3,1,2,1
62020000,ITEM_CH_M_LIGHT_12_CA_C,Goryeo Phoenix Coronet,119,1,95,3,1,2,1
63020000,ITEM_CH_M_LIGHT_01_SA_A,Cloth Shell,1,1,44,3,1,2,2
64020000,ITEM_CH_M_LIGHT_01_SA_B,Tough Cloth Shell,4,1,45,3,1,2,2
65020000,ITEM_CH_M_LIGHT_01_SA_C,Strong Cloth Shell,6,1,46,3,1,2,2
66020000,ITEM_CH_M_LIGHT_02_SA_A,Small Quilting Shell,9,1,47,3,1,2,2
